APPCH:010,A,R27,MENAG,MENAG,WA,E,A,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27,MENAG,TE601,WA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R27,NOPAB,NOPAB,WA,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27,NOPAB,LIPDA,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R27,NOPAB,MENAG,WA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R27,NOPAB,TE601,WA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R27, ,TE601,WA,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R27, ,TE602,WA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2980,0038, ,03000,     ,     , ,   ,    ,   ,WATE,WA,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R27, ,TE603,WA,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2980,0066, ,00898,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R27, ,TENUN,WA,P,C,EYM , ,010,CF, ,WGP,WA,D, ,      ,0567,0920,2850,0059, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R27, ,NOPAB,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R27, ,NOPAB,WA,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1110,T010,+,05000,     ,     ,-,170,    ,   , , , , , ,B,J,S;
RWY:RW09 ,     ,      ,00043, ,    , ,   ;S08505720,E121391216,0000;
RWY:RW27 ,     ,      ,00019, ,    , ,   ;S08505628,E121400616,0000;
