SID:010,5,ALBO1E,RW20R,DE20R,VT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,ALBO1E,RW20R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1940,    ,+,00700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALBO1E,RW20R,BS940,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALBO1E,RW20R,BS932,VT,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALBO1E,RW20R,GUGOT,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALBO1E,RW20R,BS933,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALBO1E,RW20R,BS934,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ALBO1E,RW20R,BS935,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ALBO1E,RW20R,ALBOS,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALBO1F,RW02L,DE02L,VT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,ALBO1F,RW02L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0180,    ,+,00700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALBO1F,RW02L,BS129,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALBO1F,RW02L,BS130,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALBO1F,RW02L,BS131,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALBO1F,RW02L,BS135,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALBO1F,RW02L,BS136,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ALBO1F,RW02L,ALBOS,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALBO1G,RW20L,DE20L,VT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,ALBO1G,RW20L,BS940,VT,P,C,E   , ,   ,CF, ,SVB,VT,D, ,      ,1955,0083,1950,0091, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALBO1G,RW20L,BS932,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALBO1G,RW20L,GUGOT,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALBO1G,RW20L,BS933,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALBO1G,RW20L,BS934,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALBO1G,RW20L,BS935,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ALBO1G,RW20L,ALBOS,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALBO1H,RW02R,DE02R,VT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,ALBO1H,RW02R,BS129,VT,P,C,E   , ,   ,CF, ,SVB,VT,D, ,      ,0154,0063,0150,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALBO1H,RW02R,BS130,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALBO1H,RW02R,BS131,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALBO1H,RW02R,BS135,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALBO1H,RW02R,BS136,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
