SID:010,5,DEMSA5,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0830,    ,+,01500,     ,03000,-,210,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,5,DEMSA5,RW08,DEMSA,MU,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DEMSA5,IKBIX,DEMSA,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,DEMSA5,IKBIX,IKBIX,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DEMSA5,UVA,DEMSA,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,DEMSA5,UVA,UVA,MU,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DEMSA5,XOPLI,DEMSA,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,DEMSA5,XOPLI,XOPLI,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETLAS4,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2630,    ,+,01000,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,5,ETLAS4,RW26,ETLAS,MU,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ETLAS4,IKBIX,ETLAS,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,ETLAS4,IKBIX,IKBIX,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ETLAS4,UVA,ETLAS,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,ETLAS4,UVA,UVA,MU,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ETLAS4,XOPLI,ETLAS,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,ETLAS4,XOPLI,XOPLI,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IMAKO4,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2630,    ,+,02000,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,5,IMAKO4,RW26,IMAKO,MU,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,IMAKO4,HUZAR,IMAKO,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,IMAKO4,HUZAR,HUZAR,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,IMAKO4,UCJ,IMAKO,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,IMAKO4,UCJ,UCJ,MU,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,IMAKO4,UKULO,IMAKO,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,IMAKO4,UKULO,UKULO,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISABE7,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2630,    ,+,02000,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,5,ISABE7,RW26,ISABE,MU,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ISABE7,BORDO,ISABE,MU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,ISABE7,BORDO,BORDO,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ISABE7,IKBIX,ISABE,MU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,ISABE7,IKBIX,IKBIX,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ISABE7,TANIA,ISABE,MU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,ISABE7,TANIA,TANIA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ISABE7,ZEUSS,ISABE,MU,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,ISABE7,ZEUSS,ZEUSS,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUBOR5,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0830,    ,+,01000,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,5,NUBOR5,RW08,SELOG,MU,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NUBOR5,RW08,NUBOR,MU,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NUBOR5,BORDO,NUBOR,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,NUBOR5,BORDO,BORDO,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NUBOR5,TANIA,NUBOR,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,NUBOR5,TANIA,TANIA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NUBOR5,ZEUSS,NUBOR,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,NUBOR5,ZEUSS,ZEUSS,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SELOG6,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0830,    ,+,01000,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,5,SELOG6,RW08,SELOG,MU,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SELOG6,BORDO,SELOG,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,SELOG6,BORDO,BORDO,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SELOG6,HUZAR,SELOG,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
SID:020,6,SELOG6,HUZAR,HUZAR,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SELOG6,TANIA,SELOG,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUSC,MU,P,A, , , , ;
