APPCH:010,A,B18,SPY,SPY,PA,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,B18,SPY,EVANN,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,B18,SPY,EVANN,PA,P,C,EE A,R,   ,PI, ,SPY,PA,D,B,      ,0023,0051,3150,0100,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,B,B18, ,CARSU,PA,P,C,E  I, ,   ,IF, ,IPAU,PA,P,I,      ,3596,0107,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,B,B18, ,EVANN,PA,P,C,E  F, ,   ,CF, ,IPAU,PA,P,I,      ,3597,0038,1800,0068,+,01400,     ,     , ,   ,    ,   ,SPY,PA,D,B, ,0,N,S;
APPCH:030,B,B18, ,MB18,PA,P,C,E  M, ,   ,CF, ,IPAU,PA,P,I,      ,0000,0005,1800,0033, ,00347,     ,     , ,   ,-304,   , , , , , ,0,N,S;
APPCH:040,B,B18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1800,    ,+,00470,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,B,B18, ,DIGGS,PA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,B,B18, ,DIGGS,PA,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3560,T010,+,02800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I36,SPY,SPY,PA,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I36,SPY,HINKL,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I36,SPY,HINKL,PA,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3600,T010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I36, ,HINKL,PA,P,C,E  I, ,   ,IF, ,IPAU,PA,P,I,      ,1797,0123,    ,    ,J,03400,01500,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I36, ,DIGGS,PA,P,C,E  F, ,   ,CF, ,IPAU,PA,P,I,      ,1797,0056,3600,0067,H,01500,01480,     , ,   ,-300,   ,SPY,PA,D,B, ,0,D,S;
