SID:010,1,AKAGI4,RW16R,D157N,RJ,P,C,EY  , ,   ,CF, ,NRE,RJ,D, ,      ,1570,0140,1570,0130, ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,AKAGI4,RW16R,NRE,RJ,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,AKAGI4,RW34L,D337F,RJ,P,C,EY  , ,   ,CF, ,NRE,RJ,D, ,      ,3370,0060,3370,0070, ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,AKAGI4,RW34L, , , , ,    ,R,   ,VR, ,NRE,RJ,D, ,      ,0010,    ,1000,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,AKAGI4,RW34L, , , , ,    , ,   ,VR, ,NRE,RJ,D, ,      ,0360,    ,1000,    ,B,07000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,AKAGI4,RW34L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,AKAGI4,RW34L,NRE,RJ,D, ,VE  ,R,   ,CF, ,NRE,RJ,D, ,      ,0000,0000,2830,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AKAGI4, ,NRE,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,2,AKAGI4, ,LOPIA,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AKAGI4, ,YAOKO,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AKAGI4, ,AKAGI,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BORLO2,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1570,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BORLO2,RW16L,BEAMS,RJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BORLO2,RW16L,A6L21,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,BORLO2,RW16L,OLVAN,RJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,BORLO2,RW16L,GRAYL,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,BORLO2,RW16L,BORLO,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BORLO2,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1570,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BORLO2,RW16R,ASPEN,RJ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BORLO2,RW16R,A6R12,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,BORLO2,RW16R,OLVAN,RJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,BORLO2,RW16R,GRAYL,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
