APPCH:010,A,R04,APNAV,APNAV,FY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,APNAV,LZ04I,FY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R04,APNAV,LZ04F,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,ETOPA,ETOPA,FY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,ETOPA,LZ04I,FY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R04,ETOPA,LZ04F,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,TESUM,TESUM,FY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,TESUM,LZ04I,FY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R04,TESUM,LZ04F,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R04, ,LZ04F,FY,P,C,E  F, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,FY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0340,0048, ,00470,     ,     , ,   ,-320,   , , , , , ,B,J,S;
APPCH:040,R,R04, ,LZM01,FY,P,C,EYM , ,010,CF, ,KTV,FY,D, ,      ,2840,1537,0340,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R04, ,ETOPA,FY,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R04, ,ETOPA,FY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1240,T010,+,04000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22,HERSH,HERSH,FY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22,HERSH,LZ22I,FY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R22,HERSH,LZ22F,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22,NIKAN,NIKAN,FY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22,NIKAN,LZ22I,FY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R22,NIKAN,LZ22F,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22,UNDUN,UNDUN,FY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22,UNDUN,LZ22I,FY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R22,UNDUN,LZ22F,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R22, ,LZ22F,FY,P,C,E  F, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R22, ,RW22,FY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2140,0049, ,00442,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R22, ,LZM02,FY,P,C,EYM , ,010,CF, ,KTV,FY,D, ,      ,2822,1554,2140,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R22, ,NIKAN,FY,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R22, ,NIKAN,FY,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,1240,T010,+,04000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
RWY:RW04 ,     ,      ,00420, ,    , ,   ;S26412952,E015142917,0000;
RWY:RW12 ,     ,      ,00421, ,    , ,   ;S26411387,E015143156,0000;
RWY:RW22 ,     ,      ,00392, ,    , ,   ;S26403299,E015144827,0000;
RWY:RW30 ,     ,      ,00457, ,    , ,   ;S26411969,E015151421,0000;
