APPCH:010,A,RNVA,ANJER,ANJER,CY,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVA,ANJER,UDGOX,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09400,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,A,RNVA,ANJER,EPMOG,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , ,B,J,C;
APPCH:040,A,RNVA,ANJER,MIRID,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVA, ,MIRID,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06900,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVA, ,LOLPU,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2390,0050,+,05700,     ,     , ,   ,    ,   ,RW25,CY,P,G, ,B,J,C;
APPCH:025,R,RNVA, ,XIGEL,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2540,0020,+,05120,     ,     , ,   ,-792,   , , , , , ,B,J,C;
APPCH:030,R,RNVA, ,RW25,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2540,0040, ,01740,     ,     , ,   ,-792,   , , , , , ,B,J,C;
APPCH:040,R,RNVA, ,ITBID,CY,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVA, ,GOATE,CY,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,09600,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVA, ,GOATE,CY,E,A,EE H,R,010,HM, , , , , ,      ,    ,    ,3020,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVB,URLEG,URLEG,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVB,URLEG,OMRES,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,A,RNVB,URLEG,DUVUK,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08600,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:040,A,RNVB,URLEG,UKNOT,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08400,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,A,RNVB,URLEG,SUSUV,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVB, ,SUSUV,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVB, ,AVTIV,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2230,0050,+,06400,     ,     , ,   ,    ,   ,RW25,CY,P,G, ,B,J,C;
APPCH:023,R,RNVB, ,URTAL,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2530,0030,+,05200,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:027,R,RNVB, ,TULAK,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2530,0020,+,04400,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,R,RNVB, ,RW25,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2530,0020, ,03860,     ,     , ,   , 000,   , , , , , ,B,J,C;
APPCH:040,R,RNVB, ,IMAVU,CY,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVB, ,GOATE,CY,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,09800,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVB, ,GOATE,CY,E,A,EE H,R,010,HM, , , , , ,      ,    ,    ,3000,T010, ,     ,     ,     ,-,265,    ,   , , , , , ,B,J,C;
RWY:RW07 ,     ,      ,01724, ,    , ,   ;N49005623,W118262200,0000;
RWY:RW25 ,+0780,      ,01690, ,    , ,   ;N49005629,W118251733,0000;
