SID:010,4,BARII3,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0530,    ,+,01220,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,4,BARII3,RW05, , , , ,    ,L,   ,VM, , , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARII3,RW05,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARII3,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0950,    ,+,01220,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,4,BARII3,RW09, , , , ,    ,L,   ,VM,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARII3,RW09,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARII3,RW23, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2330,    , ,     ,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,4,BARII3,RW23,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARII3,RW27, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2750,    , ,     ,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,4,BARII3,RW27,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARII3, ,HUUTZ,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,5,BARII3, ,BARII,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BARII3,SINKR,BARII,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,6,BARII3,SINKR,SINKR,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CCOBB3,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0530,    ,+,01220,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,4,CCOBB3,RW05, , , , ,    ,L,   ,VM, , , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CCOBB3,RW05,BROZZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CCOBB3,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0950,    ,+,01220,     ,18000, ,   ,    ,   ,KYIP,K5,P,A, , , , ;
SID:020,4,CCOBB3,RW09, , , , ,    ,L,   ,VM,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CCOBB3,RW09,BROZZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
