SID:010,2,BASAN1,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0740,    ,+,02800,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,BASAN1,RW07, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BASAN1,RW07,KALIN,UA,P,C,E CH, ,   ,CF, ,MNS,UC,D, ,      ,3122,0211,3020,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BASAN1,RW07,BASAN,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BASAN2,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2540,    ,+,02700,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,BASAN2,RW25, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BASAN2,RW25,KALIN,UA,P,C,E CH, ,   ,CF, ,MNS,UC,D, ,      ,3122,0211,3320,0170,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BASAN2,RW25,BASAN,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GASTA1,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0740,    ,+,02800,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,GASTA1,RW07,JETTO,UC,P,C,E CH,L,   ,CF,Y,MNS,UC,D, ,      ,2451,0243,2370,0250,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GASTA1,RW07,GASTA,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GASTA2,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2540,    ,+,02700,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
