SID:010,2,DAVA1N,RW36,D355G,OR,P,C,EY  , ,   ,CF, ,RER,OR,D, ,      ,3465,0065,3550,0060, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,DAVA1N,RW36,RER,OR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,DAVA1N,RW36,RER30,OR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAVA1N,RW36,DAVAS,OR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAVA1S,RW18, , , , ,    , ,   ,CD, ,RER,OR,D, ,      ,    ,    ,1750,0070, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,DAVA1S,RW18, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0850,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,DAVA1S,RW18,RER30,OR,P,C,E   , ,   ,CF, ,RER,OR,D, ,      ,1279,0300,1280,0170,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAVA1S,RW18,DAVAS,OR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMID1N,RW36,D355G,OR,P,C,EY  , ,   ,CF, ,RER,OR,D, ,      ,3465,0065,3550,0060, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,EMID1N,RW36, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,2520,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EMID1N,RW36,EMIDO,OR,E,A,EEC , ,   ,CF, ,RER,OR,D, ,      ,2971,0599,2970,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMID1S,RW18, , , , ,    , ,   ,CD, ,RER,OR,D, ,      ,    ,    ,1750,0070, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,EMID1S,RW18,RER,OR,D, ,V   ,L,   ,CF,Y,RER,OR,D, ,      ,0000,0000,3200,0070,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,EMID1S,RW18,EMIDO,OR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROXO1N,RW36,D355G,OR,P,C,EY  , ,   ,CF, ,RER,OR,D, ,      ,3465,0065,3550,0060, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,ROXO1N,RW36, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROXO1N,RW36,ROXOP,OR,E,A,EEC , ,   ,CF, ,RER,OR,D, ,      ,3217,0361,3220,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROXO1S,RW18, , , , ,    , ,   ,CD, ,RER,OR,D, ,      ,    ,    ,1750,0070, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,ROXO1S,RW18,RER,OR,D, ,V   ,L,   ,CF,Y,RER,OR,D, ,      ,0000,0000,3200,0070,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,ROXO1S,RW18,ROXOP,OR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UMES1N,RW36,D355G,OR,P,C,EY  , ,   ,CF, ,RER,OR,D, ,      ,3465,0065,3550,0060, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,UMES1N,RW36,RER,OR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,UMES1N,RW36,UMESA,OR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UMES1S,RW18, , , , ,    , ,   ,CD, ,RER,OR,D, ,      ,    ,    ,1750,0047, ,     ,     ,14000, ,   ,    ,   ,RER,OR,D, ,B, , , ;
SID:020,2,UMES1S,RW18,UMESA,OR,E,A,EEC , ,   ,CF, ,RER,OR,D, ,      ,1871,0581,1870,0530, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KEDI1N,RW36,KEDIM,OR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   ,RER,OR,D, ,B, , , ;
STAR:020,2,KEDI1N,RW36,D011U,OR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KEDI1N,RW36,D076U,OR,P,C,E   ,R,   ,AF, ,RER,OR,D, ,      ,0760,0210,0110,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KEDI1N,RW36,D128U,OR,P,C,E   ,R,   ,AF, ,RER,OR,D, ,      ,1280,0210,0760,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KEDI1N,RW36,D180U,OR,P,C,E   ,R,   ,AF, ,RER,OR,D, ,      ,1800,0210,1280,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,KEDI1N,RW36,IMKAS,OR,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,2,OTAL1N,RW36,OTALO,OR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   ,RER,OR,D, ,B, , , ;
STAR:020,2,OTAL1N,RW36,RER35,OR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
