STAR:010,4,CBUSS2,WWSHR,WWSHR,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CBUSS2,WWSHR,WAAHU,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,CBUSS2,WWSHR,BUGZZ,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,CBUSS2,ALL,BUGZZ,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,CBUSS2,ALL,AGING,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,CBUSS2,ALL,CATUG,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,CBUSS2,ALL,CATUG,K5,P,C,EE  , ,   ,FM, ,AIR,K5,D, ,      ,2918,0877,2460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,CLPRR3,AIR,AIR,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CLPRR3,AIR,MEYRR,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL220,16000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,CLPRR3,AIR,CLPRR,K5,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,11000,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,CLPRR3,ZANDR,ZANDR,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CLPRR3,ZANDR,SACHO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,CLPRR3,ZANDR,CLPRR,K5,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,11000,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,CLPRR3,ALL,CLPRR,K5,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL180,11000,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,CLPRR3,ALL,DAYVE,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,CLPRR3,ALL,JIDAN,K5,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,CLPRR3,ALL,JIDAN,K5,E,A,EE  , ,   ,FM, ,AIR,K5,D, ,      ,2633,0762,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DUBLN1,BRYEN,BRYEN,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL230,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,DUBLN1,BRYEN,CHDRS,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,DUBLN1,BRYEN,IKALE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,DUBLN1,BRYEN,MELZZ,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DUBLN1,ESSIE,ESSIE,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,DUBLN1,ESSIE,MELZZ,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DUBLN1,FBC,FBC,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,DUBLN1,FBC,ESSIE,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,DUBLN1,FBC,MELZZ,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DUBLN1,JADUB,JADUB,K5,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,DUBLN1,JADUB,CYRAH,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,DUBLN1,JADUB,IKALE,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
