APPCH:010,A,D17-Z,BORKA,BORKA,FC,P,C,EECC,R,   ,HF, , , , , ,      ,    ,    ,1680,0050,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D17-Z,RIMAS,RIMAS,FC,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17-Z,RIMAS,BORKA,FC,P,C,EECB,L,   ,AF, ,IT,FC,D, ,      ,3483,0120,0280,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D17-Z,UBINA,UBINA,FK,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17-Z,UBINA,BORKA,FC,P,C,EECB,R,   ,AF, ,IT,FC,D, ,      ,3483,0120,3240,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,D,D17-Z, ,BORKA,FC,P,C,E CI, ,   ,IF, ,IT,FC,D, ,      ,3483,0120,    ,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,D,D17-Z, ,FD17,FC,P,C,E  F, ,   ,CF, ,IT,FC,D, ,      ,3480,0071,1680,0049,+,02000,     ,     , ,   ,    ,   ,IT,FC,D, ,B,0, ,S;
APPCH:025,D,D17-Z, ,50VOR,FC,P,C,E S , ,   ,CF, ,IT,FC,D, ,      ,3480,0050,1680,0021,+,01290,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D17-Z, ,MD17,FC,P,C,E  M, ,   ,CF, ,IT,FC,D, ,      ,3480,0020,1680,0030, ,00369,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D17-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1680,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D17-Z, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D17-Z, ,UBINA,FK,P,C,EEC , ,   ,CF, ,IT,FC,D, ,      ,3240,0120,3240,0080, ,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D35-Z,KODOT,KODOT,FC,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,A,D35-Z,KODOT,GALOS,FC,P,C,EECB,R,   ,AF, ,IT,FC,D, ,      ,1650,0110,1140,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D35-Z,XINOD,XINOD,FC,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
