SID:010,5,ARVEX1,RW02, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0270,    ,+,00440,     ,05000, ,   ,    ,   ,SVBC,SV,P,A, , , , ;
SID:020,5,ARVEX1,RW02,ARVEX,SV,P,C,EBC , ,020,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ARVEX1,GEMAP,ARVEX,SV,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SVBC,SV,P,A, , , , ;
SID:020,6,ARVEX1,GEMAP,GEMAP,SV,E,A,EEC ,L,020,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ARVEX1,ISULA,ARVEX,SV,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SVBC,SV,P,A, , , , ;
SID:020,6,ARVEX1,ISULA,ISULA,SV,E,A,EEC , ,020,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ARVEX1,OSAMO,ARVEX,SV,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SVBC,SV,P,A, , , , ;
SID:020,6,ARVEX1,OSAMO,OSAMO,SV,E,A,EEC ,R,020,DF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ARVEX1,PORGA,ARVEX,SV,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SVBC,SV,P,A, , , , ;
SID:020,6,ARVEX1,PORGA,PORGA,SV,E,A,EEC , ,020,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,BNA2,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3370,    ,+,00430,     ,05000, ,   ,    ,   ,BNA,SV,D, , , , , ;
