APPCH:010,A,I21,UTGOL,UTGOL,SP,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I21,UTGOL,D344O,SP,P,C,E   ,R,   ,AF, ,AND,SP,D, ,      ,3440,0150,2900,    ,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I21,UTGOL,D026O,SP,P,C,E   ,R,   ,AF, ,AND,SP,D, ,      ,0260,0150,3440,    ,+,15400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I21,UTGOL, , , , , E  , ,   ,VI, ,IAND,SP,P,I,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I21, ,CF21,SP,P,C,E CI, ,   ,IF, ,IAND,SP,P,I,      ,0360,0147,    ,    ,J,15400,14200,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I21, ,FF21,SP,P,C,E CF, ,   ,CF, ,IAND,SP,P,I,      ,0360,0095,2160,0052,H,14200,14200,     , ,   ,-290,   ,AND,SP,D, , ,0,D,S;
APPCH:030,I,I21, ,RW21,SP,P,G,GY M, ,   ,CF, ,IAND,SP,P,I,      ,0360,0014,2160,0081, ,11749,     ,     , ,   ,-290,   , , , , , ,0,D,S;
APPCH:040,I,I21, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2160,    ,+,12110,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I21, ,UTGOL,SP,P,C,E   , ,   ,CF, ,AND,SP,D, ,      ,2900,0150,2900,0170,+,18000,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:060,I,I21, ,UTGOL,SP,P,C,EECH,R,   ,HM, , , , , ,      ,    ,    ,1100,0070,+,18000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L21,UTGOL,UTGOL,SP,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L21,UTGOL,D344O,SP,P,C,E   ,R,   ,AF, ,AND,SP,D, ,      ,3440,0150,2900,    ,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L21,UTGOL,D026O,SP,P,C,E   ,R,   ,AF, ,AND,SP,D, ,      ,0260,0150,3440,    ,+,15400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L21,UTGOL, , , , , E  , ,   ,VI, ,IAND,SP,P,I,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L21, ,CF21,SP,P,C,E CI, ,   ,IF, ,IAND,SP,P,I,      ,0360,0147,    ,    ,+,15400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L21, ,FF21,SP,P,C,E CF, ,   ,CF, ,IAND,SP,P,I,      ,0360,0095,2160,0052,+,14200,     ,     , ,   ,    ,   ,AND,SP,D, , ,0,D,S;
APPCH:030,L,L21, ,MA21,SP,P,C,EY M, ,   ,CF, ,IAND,SP,P,I,      ,0360,0032,2160,0063, ,12296,     ,     , ,   ,-290,   , , , , , ,0,D,S;
APPCH:040,L,L21, ,THR21,SP,P,C,EYM , ,   ,CF, ,AND,SP,D, ,      ,0705,0020,2160,0018,+,12700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L21, ,UTGOL,SP,P,C,E   , ,   ,CF, ,AND,SP,D, ,      ,2900,0150,2900,0170,+,18000,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:060,L,L21, ,UTGOL,SP,P,C,EECH,R,   ,HM, , , , , ,      ,    ,    ,1100,0070,+,18000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW03 ,     ,      ,11627, ,    , ,   ;S13430638,W073212717,0000;
RWY:RW21 ,     ,      ,11699, ,IAND,1,   ;S13420340,W073204690,0710;
