SID:010,5,ARAX1S,RW07,ALKEK,MR,P,C,EYC , ,   ,CF, ,LIB,MR,D, ,      ,0733,0038,0720,0030,+,01600,     ,19000,-,230,    ,   ,LIB,MR,D, ,B, , , ;
SID:020,5,ARAX1S,RW07,LB706,MR,P,C,E C ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ARAX1S,RW07,LB707,MR,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARAX1S,RW07,ALRAX,MR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARAX1V,RW25,PERKA,MR,P,C,EYC , ,   ,CF, ,LIB,MR,D, ,      ,2513,0057,2520,0050,+,01800,     ,19000,-,230,    ,   ,LIB,MR,D, ,B, , , ;
SID:020,5,ARAX1V,RW25,LB710,MR,P,C,E C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARAX1V,RW25,ALRAX,MR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CAPUL2,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0720,    ,+,00670,     ,19000, ,   ,    ,   ,LIB,MR,D, ,A, , , ;
SID:020,2,CAPUL2,RW07,PULIN,MR,E,A,EB  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,CAPUL2,AMAYO,PULIN,MR,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,19000, ,   ,    ,   ,LIB,MR,D, ,A, , , ;
SID:020,3,CAPUL2,AMAYO,LIB,MR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,CAPUL2,AMAYO,AMAYO,MR,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,CAPUL2,EDERO,PULIN,MR,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,19000, ,   ,    ,   ,LIB,MR,D, ,A, , , ;
SID:020,3,CAPUL2,EDERO,LIB,MR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,CAPUL2,EDERO,EDERO,MR,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,CAPUL2,IMOLA,PULIN,MR,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,19000, ,   ,    ,   ,LIB,MR,D, ,A, , , ;
SID:020,3,CAPUL2,IMOLA,LIB,MR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,CAPUL2,IMOLA,IMOLA,MN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
