SID:010,2,AKPE1E,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1820,    ,+,01500,     ,11000, ,   ,    ,   ,PKU,WI,D, , , , , ;
SID:020,2,AKPE1E,RW18, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,AKPE1E,RW18,PKU,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AKPE1E,RW18,MEDIA,WI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AKPE1E,RW18,AKPER,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AKPE1F,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0020,    ,+,01500,     ,11000, ,   ,    ,   ,PKU,WI,D, , , , , ;
SID:020,2,AKPE1F,RW36, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,AKPE1F,RW36,PKU,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AKPE1F,RW36,MEDIA,WI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AKPE1F,RW36,AKPER,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AVKU1A,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1820,    ,+,01500,     ,11000, ,   ,    ,   ,PKU,WI,D, , , , , ;
SID:020,2,AVKU1A,RW18, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AVKU1A,RW18,PKU,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AVKU1A,RW18,AVKUR,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AVKU1B,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0020,    ,+,01500,     ,11000, ,   ,    ,   ,PKU,WI,D, , , , , ;
SID:020,2,AVKU1B,RW36, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AVKU1B,RW36,PKU,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AVKU1B,RW36,AVKUR,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BALA1A,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1820,    ,+,01500,     ,11000, ,   ,    ,   ,WIBB,WI,P,A, , , , ;
SID:020,5,BALA1A,RW18,OVTAK,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BALA1A,RW18,ANPOK,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BALA1A,RW18,OBGAM,WI,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BALA1A,RW18,GULMU,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
