APPCH:010,A,R03,EGNIT,EGNIT,HK,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,EGNIT,APGIG,HK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R03, ,APGIG,HK,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R03, ,USUSA,HK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0240,0060,+,08000,     ,     , ,   ,    ,   ,HKNL,HK,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R03, ,UDPAM,HK,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0240,0042, ,06596,     ,     , ,   ,-312,   , , , , , ,B,J,S;
APPCH:040,R,R03, ,NIKEP,HK,P,C,EYM ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R03, ,NIKEP,HK,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2040,T010,+,FL110,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,XADOS,XADOS,HK,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL124,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,XADOS,IBSAB,HK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R21, ,IBSAB,HK,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R21, ,UTOSA,HK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2240,0080,+,08200,     ,     , ,   ,    ,   ,HKNL,HK,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R21, ,ATD2,HK,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2240,0030,+,07250,     ,     , ,   ,-308,   , , , , , ,B,J,S;
APPCH:030,R,R21, ,UTVER,HK,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2240,0020, ,06595,     ,     , ,   ,-308,   , , , , , ,B,J,S;
APPCH:040,R,R21, ,NIKEP,HK,P,C,EYM ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R21, ,NIKEP,HK,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2040,T010,+,FL110,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW03 ,     ,      ,06226, ,    , ,   ;S00040280,E037021827,0000;
RWY:RW21 ,     ,      ,06261, ,    , ,   ;S00032054,E037024193,0000;
