SID:020,6,FRSBE2,STYMY,WAPOM,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,FRSBE2,STYMY,STYMY,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FRSBE2,WAPOM,FRSBE,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,FRSBE2,WAPOM,WAPOM,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GABOW2,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0910,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,GABOW2,RW09, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0910,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GABOW2,RW09,MNUDO,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GABOW2,RW13, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1360,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,GABOW2,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GABOW2,RW13,MNUDO,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GABOW2,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,GABOW2,RW27, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GABOW2,RW27,MNUDO,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GABOW2,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3160,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,GABOW2,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
