SID:040,6,JEFSN2,RRSIN,SCORN,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,JEFSN2,RRSIN,RRSIN,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LINCN2,RW01B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0100,    ,+,00800,     ,18000, ,   ,    ,   ,KADW,K6,P,A, , , , ;
SID:020,4,LINCN2,RW01B,FLMOR,K6,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LINCN2,RW01B,LINCN,K6,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,LINCN2,RW19B,TYLER,K6,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KADW,K6,P,A, , , , ;
SID:020,4,LINCN2,RW19B,NIKLE,K6,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LINCN2,RW19B,LINCN,K6,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,6,LINCN2,JERES,LINCN,K6,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,250,    ,   ,KADW,K6,P,A, , , , ;
SID:020,6,LINCN2,JERES,HORTO,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LINCN2,JERES,JERES,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LINCN2,MCRAY,LINCN,K6,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,250,    ,   ,KADW,K6,P,A, , , , ;
SID:020,6,LINCN2,MCRAY,HORTO,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LINCN2,MCRAY,MCRAY,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LINCN2,OTTTO,LINCN,K6,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,250,    ,   ,KADW,K6,P,A, , , , ;
SID:020,6,LINCN2,OTTTO,REBLL,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LINCN2,OTTTO,OTTTO,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LINCN2,RAMAY,LINCN,K6,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,250,    ,   ,KADW,K6,P,A, , , , ;
SID:020,6,LINCN2,RAMAY,WYNGS,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LINCN2,RAMAY,RAMAY,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MRNG1,RW01B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0100,    ,+,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MRNG1,RW01B, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MRNG1,RW19B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1900,    ,+,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MRNG1,RW19B, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,FRDMM6,BUCKO,BUCKO,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL310,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FRDMM6,BUCKO,DRRON,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL310,FL270,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,FRDMM6,BUCKO,HONNR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL280,FL240,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,FRDMM6,BUCKO,BRVRY,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL260,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,FRDMM6,BUCKO,COURG,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL200,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,FRDMM6,BUCKO,PLDGE,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,15000,     , ,280,    ,   , , , , , , , , ;
STAR:070,4,FRDMM6,BUCKO,WEWIL,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,FRDMM6,BUCKO,NEVVR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,FRDMM6,BUCKO,FORGT,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:100,4,FRDMM6,BUCKO,SEPII,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:110,4,FRDMM6,BUCKO,ALWYZ,K6,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:005,4,FRDMM6,LUISE,LUISE,K6,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:010,4,FRDMM6,LUISE,BUCKO,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,FRDMM6,LUISE,DRRON,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL310,FL270,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,FRDMM6,LUISE,HONNR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL280,FL240,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,FRDMM6,LUISE,BRVRY,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL260,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,FRDMM6,LUISE,COURG,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL200,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,FRDMM6,LUISE,PLDGE,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,15000,     , ,280,    ,   , , , , , , , , ;
STAR:070,4,FRDMM6,LUISE,WEWIL,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,FRDMM6,LUISE,NEVVR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,FRDMM6,LUISE,FORGT,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:100,4,FRDMM6,LUISE,SEPII,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:110,4,FRDMM6,LUISE,ALWYZ,K6,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,6,FRDMM6,RW01B,ALWYZ,K6,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,18000, ,250,    ,   , , , , , , , , ;
STAR:020,6,FRDMM6,RW01B,LETZZ,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,FRDMM6,RW01B,RLLLL,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:040,6,FRDMM6,RW01B,VCTRY,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,FRDMM6,RW01B,HEROO,K6,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,FRDMM6,RW01B,HEROO,K6,E,A,EE  , ,   ,FM, ,BAL,K6,D, ,      ,2237,0387,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,6,FRDMM6,RW19B,ALWYZ,K6,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,18000, ,250,    ,   , , , , , , , , ;
STAR:010,6,FRDMM6,RW19B,FRDMM,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,240,    ,   , , , , , , , , ;
STAR:020,6,FRDMM6,RW19B,STAND,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,NUMMY3,BUCKO,BUCKO,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL310,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,NUMMY3,BUCKO,HONNR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,NUMMY3,BUCKO,ESL,K6,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,NUMMY3,BUCKO,DRUZZ,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,NUMMY3,BUCKO,WEWIL,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,NUMMY3,BUCKO,NEVVR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,NUMMY3,BUCKO,FORGT,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,1,NUMMY3,BUCKO,SEPII,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,1,NUMMY3,BUCKO,ALWYZ,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,1,NUMMY3,BUCKO,AML,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,NUMMY3,RW01B,AML,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,NUMMY3,RW01B,NUMMY,K6,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,3,NUMMY3,RW01B,KADW,K6,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,NUMMY3,RW19B,AML,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,NUMMY3,RW19B,KADW,K6,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SPISY2,LAFLN,LAFLN,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SPISY2,LAFLN,HOTTZ,K6,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SPISY2,LAFLN,BILIT,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,SPISY2,LAFLN,SPISY,K6,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,SPISY2,RW01B,SPISY,K6,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,SPISY2,RW01B,CAPKO,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,SPISY2,RW01B,POHIK,K6,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,SPISY2,RW01B,OPSIE,K6,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,SPISY2,RW01B,OPSIE,K6,P,C,EE  , ,   ,FM, ,ADW,K6,D, ,      ,1762,0176,1900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,SPISY2,RW19B,SPISY,K6,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,SPISY2,RW19B,DECON,K6,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,SPISY2,RW19B,REVOE,K6,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,SPISY2,RW19B,REVOE,K6,P,C,EE  , ,   ,FM, ,ADW,K6,D, ,      ,0579,0097,3430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TIKEE4,BBONE,BBONE,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TIKEE4,BBONE,LURAY,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TIKEE4,BBONE,LLBEE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,TIKEE4,BBONE,TIKEE,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TIKEE4,ESL,ESL,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL190,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TIKEE4,ESL,BBONE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TIKEE4,ESL,LURAY,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,TIKEE4,ESL,LLBEE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,TIKEE4,ESL,TIKEE,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TIKEE4,SEALZ,SEALZ,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TIKEE4,SEALZ,LLBEE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TIKEE4,SEALZ,TIKEE,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TIKEE4,ALL,TIKEE,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,TIKEE4,ALL,GILFF,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TIKEE4,ALL,HIGPO,K6,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TIKEE4,ALL,KADW,K6,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,TRUPS5,HVQ,HVQ,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,TRUPS5,HVQ,FIMPA,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,TRUPS5,HVQ,DILNN,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,TRUPS5,HVQ,SEALZ,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,TRUPS5,HVQ,RANJR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL280,FL240,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,TRUPS5,HVQ,JARHD,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL260,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,TRUPS5,HVQ,PJAAE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL210,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,TRUPS5,HVQ,USAAY,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,17000,     , ,280,    ,   , , , , , , , , ;
STAR:090,4,TRUPS5,HVQ,WEEDU,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,16000,     , ,   ,    ,   , , , , , , , , ;
STAR:100,4,TRUPS5,HVQ,SUPRT,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,14000,     , ,280,    ,   , , , , , , , , ;
STAR:110,4,TRUPS5,HVQ,OOURR,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,13000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:120,4,TRUPS5,HVQ,TRUPS,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
