SID:010,5,AQAX1A,RW36,MM400,VR,P,C,E   , ,   ,CF, ,MLE,VR,D, ,      ,0039,0129,0030,0130,+,05000,     ,11000, ,   ,    ,   ,VRMM,VR,P,A, , , , ;
SID:020,5,AQAX1A,RW36,MM401,VR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AQAX1A,RW36,MM502,VR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AQAX1A,RW36,MM402,VR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AQAX1A,RW36,AQAXA,VR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AQAX1B,RW18,MM420,VR,P,C,E   , ,   ,CF, ,MLE,VR,D, ,      ,1821,0140,1830,0130,+,05000,     ,11000, ,   ,    ,   ,VRMM,VR,P,A, , , , ;
SID:020,5,AQAX1B,RW18,MM421,VR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AQAX1B,RW18,AQAXA,VR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AQAX2A,RW36, , , , ,    , ,   ,VD, ,MLE,VR,D, ,      ,    ,    ,0030,0040, ,     ,     ,11000, ,   ,    ,   ,MLE,VR,D, , , , , ;
SID:020,2,AQAX2A,RW36, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AQAX2A,RW36,D028F,VR,P,C,E   ,R,   ,AF, ,MLE,VR,D, ,      ,0280,0060,0030,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
