SID:010,2,AKUP1A,RW07,CLJ,LR,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,CLJ,LR,D, , , , , ;
SID:020,2,AKUP1A,RW07,AKUPO,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AKUP1C,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,04900,     ,07000, ,   ,    ,   ,CLJ,LR,D, , , , , ;
SID:020,2,AKUP1C,RW25,CLJ,LR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AKUP1C,RW25,AKUPO,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AKUP1K,RW07,CL771,LR,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,250,    ,   ,CLJ,LR,D, , , , , ;
SID:020,5,AKUP1K,RW07,AKUPO,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,AKUP1M,RW25,CL552,LR,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,250,    ,   ,CLJ,LR,D, , , , , ;
SID:010,5,AKUP1M,RW25,CL553,LR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:020,5,AKUP1M,RW25,CL554,LR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,AKUP1M,RW25,CL073,LR,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AKUP1M,RW25,AKUPO,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
