SID:030,6,DORRL2,MATLK,FUNNR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DORRL2,MATLK,MATLK,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DORRL2,ONEWY,DORRL,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,DORRL2,ONEWY,BENNS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DORRL2,ONEWY,FUNNR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DORRL2,ONEWY,ONEWY,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW09B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0930,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW09B,ALNZO,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1330,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW13,ALNZO,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW27B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2730,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW27B,ALNZO,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3130,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW31,ALNZO,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,FLMGO2, ,ALNZO,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,5,FLMGO2, ,FLMGO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FLMGO2,STYMY,FLMGO,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FLMGO2,STYMY,WAPOM,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,FLMGO2,STYMY,STYMY,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FLMGO2,WAPOM,FLMGO,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FLMGO2,WAPOM,WAPOM,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FOLZZ3,RW09B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0930,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FOLZZ3,RW09B,MARCK,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FOLZZ3,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1330,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FOLZZ3,RW13,MARCK,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FOLZZ3,RW27B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2730,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FOLZZ3,RW27B,MARCK,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FOLZZ3,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3130,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,FOLZZ3,RW31,MARCK,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,FOLZZ3, ,MARCK,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,5,FOLZZ3, ,FOLZZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FOLZZ3,ALYRA,FOLZZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FOLZZ3,ALYRA,GOZZR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,FOLZZ3,ALYRA,ALYRA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FOLZZ3,GOZZR,FOLZZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FOLZZ3,GOZZR,GOZZR,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FOLZZ3,PADUS,FOLZZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FOLZZ3,PADUS,PADUS,MY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FOLZZ3,SNAGY,FOLZZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FOLZZ3,SNAGY,GOZZR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,FOLZZ3,SNAGY,SNAGY,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FOLZZ3,SUMRS,FOLZZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FOLZZ3,SUMRS,GOZZR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,FOLZZ3,SUMRS,SUMRS,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FOLZZ3,ZFP,FOLZZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,FOLZZ3,ZFP,ZFP,MY,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW09B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0930,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,HURCN4,RW09B,JOENZ,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1330,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,HURCN4,RW13,JOENZ,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW27B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2730,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,HURCN4,RW27B,JOENZ,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HURCN4,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3130,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,HURCN4,RW31,JOENZ,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,HURCN4, ,JOENZ,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,5,HURCN4, ,HURCN,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,HURCN4,KPASA,HURCN,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,HURCN4,KPASA,BLAAK,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,HURCN4,KPASA,PYROS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,HURCN4,KPASA,KPASA,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,HURCN4,SMELZ,HURCN,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,HURCN4,SMELZ,THEUU,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,HURCN4,SMELZ,GNARL,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,HURCN4,SMELZ,SMELZ,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW09B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0930,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW09B,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1330,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW13,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW27B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2730,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW27B,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LIFRR2,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3130,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,4,LIFRR2,RW31,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIFRR2, ,LIFRR,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,5,LIFRR2, ,BOBOE,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LIFRR2,BAIRN,BOBOE,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,LIFRR2,BAIRN,DURRY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LIFRR2,BAIRN,CLEFF,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,LIFRR2,BAIRN,BAIRN,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LIFRR2,WIXED,BOBOE,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,LIFRR2,WIXED,DURRY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LIFRR2,WIXED,CLEFF,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,LIFRR2,WIXED,WIXED,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MAYNR3,ALL,AUSTI,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,5,MAYNR3,ALL,MAYNR,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MAYNR3,CANOA,MAYNR,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,MAYNR3,CANOA,MCLAW,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MAYNR3,CANOA,SLIPT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,MAYNR3,CANOA,JABOX,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,MAYNR3,CANOA,CANOA,K7,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MAYNR3,FUNDI,MAYNR,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,MAYNR3,FUNDI,MCLAW,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MAYNR3,FUNDI,FUNDI,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MAYNR3,MAXIM,MAYNR,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KTMB,K7,P,A, , , , ;
SID:020,6,MAYNR3,MAXIM,MCLAW,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MAYNR3,MAXIM,SLIPT,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,MAYNR3,MAXIM,JABOX,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,MAYNR3,MAXIM,MAXIM,K7,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MELLZ2,RW09B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0930,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MELLZ2,RW09B,DAYAK,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MELLZ2,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1330,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MELLZ2,RW13,DAYAK,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
