SID:010,2,AKS1A,RW05, , , , ,    , ,   ,VD, ,LPB,VL,D, ,      ,    ,    ,0500,0063,+,02770,     ,11000, ,   ,    ,   ,LPB,VL,D, ,B, , , ;
SID:020,2,AKS1A,RW05,LPB,VL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,AKS1A,RW05,AKSAG,VL,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AKS2A,RW23, , , , ,    , ,   ,VD, ,LPB,VL,D, ,      ,    ,    ,2300,0034,+,01800,     ,11000, ,   ,    ,   ,LPB,VL,D, ,B, , , ;
SID:020,2,AKS2A,RW23,D301I,VL,P,C,E   ,R,   ,CF, ,LPB,VL,D, ,      ,3007,0094,3460,0070, ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,AKS2A,RW23,AKSAG,VL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVA1A,RW05,RIVLO,VL,P,C,E   , ,010,CF, ,LPB,VL,D, ,      ,0510,0087,0500,0084,+,04500,     ,11000, ,   ,    ,   ,VLLB,VL,P,A, , , , ;
SID:020,5,ATVA1A,RW05,ISNAB,VL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATVA1A,RW05,UBMOK,VL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATVA1A,RW05,ATVAM,VL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATVA1B,RW23,AKRAX,VL,P,C,E   , ,010,CF, ,LPB,VL,D, ,      ,2298,0139,2300,0127,+,06000,     ,11000, ,   ,    ,   ,VLLB,VL,P,A, , , , ;
SID:020,5,ATVA1B,RW23,ATVAM,VL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEGO2A,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0500,    ,+,04500,     ,11000, ,   ,    ,   ,VLLB,VL,P,A, , , , ;
SID:020,5,BEGO2A,RW05,PAKDI,VL,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEGO2A,RW05,OLTIL,VL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BEGO2A,RW05,LUMVU,VL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEGO2A,RW05,BEGOM,VL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEGO2B,RW23, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2300,    ,+,06000,     ,11000, ,   ,    ,   ,VLLB,VL,P,A, , , , ;
SID:020,5,BEGO2B,RW23,ENVUN,VL,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEGO2B,RW23,UBSAL,VL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BEGO2B,RW23,BEGOM,VL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBAS1B,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0500,    ,+,04500,     ,11000, ,   ,    ,   ,VLLB,VL,P,A, , , , ;
SID:020,5,IBAS1B,RW05,IBASI,VL,E,A,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBAS1C,RW23, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2300,    ,+,06000,     ,11000, ,   ,    ,   ,VLLB,VL,P,A, , , , ;
SID:020,5,IBAS1C,RW23,UPROL,VL,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBAS1C,RW23,AVNOB,VL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
