SID:025,2,LIRFA1,RW03,D024E,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LIRFA1,RW03,LIRFA,UE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ABDET2,RW03,ABDET,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02980,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,ABDET2,RW03,D191M,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02320,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ABDET2,RW03,D197L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ABDET2,RW03,D206J,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,ABDET2,RW03,FN03,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ABDET4,RW21,ABDET,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02980,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,ABDET4,RW21,D048H,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ABDET4,RW21,D040H,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ABDET4,RW21,D026G,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,ABDET4,RW21,FN21,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BAKNI2,RW03,BAKNI,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03960,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,BAKNI2,RW03,D197L,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BAKNI2,RW03,D206J,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,BAKNI2,RW03,FN03,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BAKNI4,RW21,BAKNI,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03970,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,BAKNI4,RW21,D058H,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BAKNI4,RW21,D040H,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,BAKNI4,RW21,D026G,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,BAKNI4,RW21,FN21,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DAZRI2,RW03,DAZRI,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03960,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,DAZRI2,RW03,D202L,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DAZRI2,RW03,D206J,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,DAZRI2,RW03,FN03,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DAZRI4,RW21,DAZRI,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03970,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,DAZRI4,RW21,D058H,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DAZRI4,RW21,D040H,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,DAZRI4,RW21,D026G,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,DAZRI4,RW21,FN21,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,FASIM2,RW03,FASIM,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,FASIM2,RW03,D206J,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,FASIM2,RW03,FN03,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,FASIM4,RW21,FASIM,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,FASIM4,RW21,KF,UE,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02980,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,FASIM4,RW21,D068F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,FASIM4,RW21,D040H,UE,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,FASIM4,RW21,D026G,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,FASIM4,RW21,FN21,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,INBIS2,RW03,INBIS,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,INBIS2,RW03,D206J,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,INBIS2,RW03,FN03,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,INBIS4,RW21,INBIS,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,INBIS4,RW21,D171F,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02980,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,INBIS4,RW21,D066G,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,INBIS4,RW21,D040H,UE,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,INBIS4,RW21,D026G,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,INBIS4,RW21,FN21,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KEDAB2,RW03,KEDAB,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,KEDAB2,RW03,KF,UE,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02980,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KEDAB2,RW03,D116D,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,KEDAB2,RW03,D183K,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02320,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,KEDAB2,RW03,D197L,UE,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,KEDAB2,RW03,D206J,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,2,KEDAB2,RW03,FN03,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KEDAB4,RW21,KEDAB,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,KEDAB4,RW21,D005H,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KEDAB4,RW21,D026F,UE,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,KEDAB4,RW21,FN21,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LIRFA2,RW03,LIRFA,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,LIRFA2,RW03,KF,UE,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02980,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,LIRFA2,RW03,D116D,UE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,LIRFA2,RW03,D183K,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02320,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,LIRFA2,RW03,D197L,UE,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,LIRFA2,RW03,D206J,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,2,LIRFA2,RW03,FN03,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LIRFA4,RW21,LIRFA,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   ,UEST,UE,P,A, , , , ;
STAR:040,2,LIRFA4,RW21,D008G,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,LIRFA4,RW21,D026F,UE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,LIRFA4,RW21,FN21,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,01340,     ,     , ,   ,    ,   , , , , , , , , ;
RWY:RW03 ,     ,      ,00020, ,    , ,   ;N71411200,E128535400,0820;
RWY:RW21 ,     ,      ,00026, ,    , ,   ;N71423000,E128543000,0820;
