SID:010,2,DIGE1C,RW06,DER06,GM,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,OJD,GM,D, , , , , ;
SID:020,2,DIGE1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DIGE1C,RW06,IXOBA,GM,P,C,E C ,R,   ,CF,Y,OJD,GM,D, ,      ,2387,0090,2590,0130,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIGE1C,RW06, , , , ,    , ,   ,CD, ,ARI,GM,D, ,      ,    ,    ,2910,0334,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DIGE1C,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2910,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DIGE1C,RW06,D316X,GM,P,C,E   ,R,   ,AF, ,OJD,GM,D, ,      ,3166,0240,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,DIGE1C,RW06,DIGEX,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIGE3C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,02000,     ,07000,-,200,    ,   ,OJD,GM,D, , , , , ;
SID:020,2,DIGE3C,RW13,IXOBA,GM,P,C,E C ,R,   ,CF, ,OJD,GM,D, ,      ,2387,0090,2590,0090,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIGE3C,RW13, , , , ,    , ,   ,CD, ,OJD,GM,D, ,      ,    ,    ,2910,0221,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIGE3C,RW13, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2910,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DIGE3C,RW13,D316X,GM,P,C,E   ,R,   ,AF, ,OJD,GM,D, ,      ,3166,0240,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DIGE3C,RW13,DIGEX,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIGE4R,RW31,FO510,GM,P,C,E   , ,   ,CF, ,OJD,GM,D, ,      ,3342,0042,3110,0030,+,02500,     ,07000,-,200,    ,   ,OJD,GM,D, , , , , ;
SID:020,5,DIGE4R,RW31,FO512,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIGE4R,RW31,ADRER,GM,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DIGE4R,RW31,DIGEX,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EVOX1C,RW06,DER06,GM,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,OJD,GM,D, , , , , ;
SID:020,2,EVOX1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,EVOX1C,RW06,D217E,GM,P,C,E   ,R,   ,CF,Y,OJD,GM,D, ,      ,2170,0047,2590,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EVOX1C,RW06,ABKAN,GM,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EVOX1C,RW06,EVOXO,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL155,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EVOX3C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,02000,     ,07000,-,200,    ,   ,OJD,GM,D, , , , , ;
SID:020,2,EVOX3C,RW13,D217E,GM,P,C,E   ,R,   ,CF, ,OJD,GM,D, ,      ,2170,0047,2590,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EVOX3C,RW13,ABKAN,GM,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EVOX3C,RW13,EVOXO,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL155,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EVOX4R,RW31,FO510,GM,P,C,E   , ,   ,CF, ,OJD,GM,D, ,      ,3342,0042,3110,0030,+,02500,     ,07000,-,200,    ,   ,OJD,GM,D, , , , , ;
SID:020,5,EVOX4R,RW31,FO512,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EVOX4R,RW31,EVOXO,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL155,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORSU1C,RW06,DER06,GM,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,OJD,GM,D, , , , , ;
SID:020,2,ORSU1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,ORSU1C,RW06,IXOBA,GM,P,C,E C ,R,   ,CF,Y,OJD,GM,D, ,      ,2387,0090,2590,0130,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ORSU1C,RW06, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,ORSU1C,RW06,VDO,GM,D, ,V   , ,   ,CF, ,VDO,GM,D, ,      ,0000,0000,0820,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ORSU1C,RW06,ORSUP,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORSU3C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,02000,     ,07000,-,200,    ,   ,OJD,GM,D, , , , , ;
SID:020,2,ORSU3C,RW13,IXOBA,GM,P,C,E C ,R,   ,CF, ,OJD,GM,D, ,      ,2387,0090,2590,0090,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ORSU3C,RW13, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ORSU3C,RW13,VDO,GM,D, ,V   , ,   ,CF, ,VDO,GM,D, ,      ,0000,0000,0820,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ORSU3C,RW13,ORSUP,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ORSU4R,RW31,FO510,GM,P,C,E   , ,   ,CF, ,OJD,GM,D, ,      ,3342,0042,3110,0030,+,02500,     ,07000,-,200,    ,   ,OJD,GM,D, , , , , ;
SID:020,5,ORSU4R,RW31,FO512,GM,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ORSU4R,RW31,OJD,GM,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ORSU4R,RW31,ORSUP,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROMO1C,RW06,DER06,GM,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,OJD,GM,D, , , , , ;
SID:020,2,ROMO1C,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,ROMO1C,RW06,IXOBA,GM,P,C,E C ,R,   ,CF,Y,OJD,GM,D, ,      ,2387,0090,2590,0130,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROMO1C,RW06, , , , ,    , ,   ,CD, ,OJD,GM,D, ,      ,    ,    ,2910,0114, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROMO1C,RW06,ROMOR,GM,E,A,EEC , ,   ,CF, ,OJD,GM,D, ,      ,2535,0338,2530,0223,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
