SID:010,2,EMUS1A,RW34L,D343B,OE,P,C,EY  , ,   ,CF, ,KFA,OE,D, ,      ,3427,0020,3420,0030, ,04000,     ,13000, ,   ,    ,   ,KFA,OE,D, , , , , ;
SID:020,2,EMUS1A,RW34L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EMUS1A,RW34L,KF35B,OE,P,C,E   , ,   ,CF, ,KFA,OE,D, ,      ,2827,0350,2830,0270, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EMUS1A,RW34L,KF35A,OE,P,C,E   ,L,   ,AF, ,KFA,OE,D, ,      ,2490,0350,2830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EMUS1A,RW34L,EMUSA,OE,E,A,EEC , ,   ,CF, ,KFA,OE,D, ,      ,2490,0600,2490,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMUS1B,RW34R,D018B,OE,P,C,EY  , ,   ,CF, ,KFA,OE,D, ,      ,0184,0020,3420,0030, ,04000,     ,13000, ,   ,    ,   ,KFA,OE,D, , , , , ;
SID:020,2,EMUS1B,RW34R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EMUS1B,RW34R,KF35B,OE,P,C,E   , ,   ,CF, ,KFA,OE,D, ,      ,2827,0350,2830,0280, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EMUS1B,RW34R,KF35A,OE,P,C,E   ,L,   ,AF, ,KFA,OE,D, ,      ,2490,0350,2830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EMUS1B,RW34R,EMUSA,OE,E,A,EEC , ,   ,CF, ,KFA,OE,D, ,      ,2490,0600,2490,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMUS1C,RW16R,D162G,OE,P,C,EY  , ,   ,CF, ,KFA,OE,D, ,      ,1620,0070,1620,0060, ,04000,     ,13000, ,   ,    ,   ,KFA,OE,D, , , , , ;
