SID:010,5,ADSE2C,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2350,    ,+,00750,     ,05000, ,   ,    ,   ,EFLP,EF,P,A, , , , ;
SID:020,5,ADSE2C,RW24,ADSEB,EF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADSE2D,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0550,    ,+,00970,     ,05000, ,   ,    ,   ,EFLP,EF,P,A, , , , ;
SID:020,5,ADSE2D,RW06,LP362,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ADSE2D,RW06,LP364,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,ADSE2D,RW06,ADSEB,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARLO2C,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2350,    ,+,00750,     ,05000, ,   ,    ,   ,EFLP,EF,P,A, , , , ;
SID:020,5,ARLO2C,RW24,ARLOM,EF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARLO2D,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0550,    ,+,00970,     ,05000, ,   ,    ,   ,EFLP,EF,P,A, , , , ;
SID:020,5,ARLO2D,RW06,LP362,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ARLO2D,RW06,LP364,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,ARLO2D,RW06,ARLOM,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERKO2C,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2350,    ,+,00750,     ,05000, ,   ,    ,   ,EFLP,EF,P,A, , , , ;
SID:020,5,ERKO2C,RW24,TUMUG,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ERKO2C,RW24,ERKOM,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERKO2D,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0550,    ,+,00970,     ,05000, ,   ,    ,   ,EFLP,EF,P,A, , , , ;
SID:020,5,ERKO2D,RW06,LP362,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ERKO2D,RW06,LP363,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,ERKO2D,RW06,LP365,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
