SID:005,5,DONI2T,RW30B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2960,    ,+,01100,     ,10000,-,230,    ,   ,LYBE,LY,P,A, , , , ;
SID:010,5,DONI2T,RW30B,BE401,LY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,06000,04000,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,DONI2T,RW30B,BE402,LY,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DONI2T,RW30B,BE404,LY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,DONI2T,RW30B,BE405,LY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,DONI2T,RW30B,DONIV,LY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:005,5,DONI4N,RW12B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1160,    ,+,01100,     ,10000,-,230,    ,   ,LYBE,LY,P,A, , , , ;
SID:010,5,DONI4N,RW12B,BE201,LY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,DONI4N,RW12B,BE203,LY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DONI4N,RW12B,BE133,LY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,DONI4N,RW12B,DONIV,LY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
