APPCH:020,A,D33,MIS,FD33,HL,P,C,E   , ,   ,CF, ,MIS,HL,D, ,      ,1460,0050,1460,0050,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D33,MIS,FD33,HL,P,C,EY  , ,   ,FC, ,MIS,HL,D, ,      ,1460,0050,1910,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D33,MIS,FD33,HL,P,C,EE  ,L,   ,CF,Y,MIS,HL,D, ,      ,1460,0050,3260,0050,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D33, ,FD33,HL,P,C,E  F, ,   ,IF, ,MIS,HL,D, ,      ,1460,0050,    ,    ,+,01500,     ,07000, ,   ,    ,   ,MIS,HL,D, ,A,0, ,S;
APPCH:030,D,D33, ,MD33,HL,P,C,E  M, ,   ,CF, ,MIS,HL,D, ,      ,1460,0005,3260,0045, ,00269,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D33, ,MIS,HL,D, ,V M , ,   ,CF, ,MIS,HL,D, ,      ,0000,0000,3260,0005, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D33, ,MIS,HL,D, ,V   , ,   ,FA, ,MIS,HL,D, ,      ,0000,0000,3260,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D33, ,MIS,HL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:070,D,D33, ,MIS,HL,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1460,T010,+,02000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,I33,MIS,MIS,HL,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,07000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I33,MIS,MS002,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I33,MIS,MS002,HL,P,C,EY  , ,   ,FC, ,MIS,HL,D, ,      ,1466,0049,1880,0062, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I33,MIS,CI33,HL,P,C,EE  ,L,   ,CF,Y,IMIS,HL,P,I,      ,1426,0133,3230,0010,+,01700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I33, ,CI33,HL,P,C,E  I, ,   ,IF, ,IMIS,HL,P,I,      ,1426,0133,    ,    ,J,01700,01700,07000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I33, ,MS002,HL,P,C,E  F, ,   ,CF, ,IMIS,HL,P,I,      ,1427,0071,3230,0062,H,01700,01700,     , ,   ,-310,   ,MIS,HL,D, ,B,0,N,S;
APPCH:030,I,I33, ,RW33,HL,P,G,G  M, ,   ,CF, ,IMIS,HL,P,I,      ,1426,0021,3230,0050, ,00075,     ,     , ,   ,-310,   , , , , , ,0,N,S;
APPCH:040,I,I33, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3230,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I33, ,MIS,HL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I33, ,MIS,HL,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1430,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
RWY:RW15 ,     ,      ,00035, ,    , ,   ;N32201690,E015030280,0000;
RWY:RW33 ,     ,      ,00025, ,IMIS,1,   ;N32184580,E015041620,0000;
