APPCH:010,A,S11,FRISY,FRISY,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,3, ,S;
APPCH:020,A,S11,FRISY,DMJCH,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,3, ,S;
APPCH:030,A,S11,FRISY,INW,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , ,3, ,S;
APPCH:010,A,S11,INW,INW,K2,D, ,V  A,L,   ,PI, ,INW,K2,D, ,      ,0000,0000,3230,0100,+,07000,     ,18000, ,   ,    ,   , , , , , ,3, ,S;
APPCH:020,A,S11,INW,INW,K2,D, ,VE  , ,   ,CF, ,INW,K2,D, ,      ,0000,0000,0980,0080,+,06200,     ,     , ,   ,    ,   , , , , , ,3, ,S;
APPCH:010,A,S11,IZSAH,IZSAH,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,3, ,S;
APPCH:020,A,S11,IZSAH,DMJCH,K2,P,C,E   ,R,   ,AF, ,INW,K2,D, ,      ,2780,0100,1950,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,3, ,S;
APPCH:030,A,S11,IZSAH,INW,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , ,3, ,S;
APPCH:020,S,S11, ,INW,K2,D, ,V  F, ,   ,IF, ,INW,K2,D, ,      ,0000,0000,    ,    ,+,06200,     ,18000, ,   ,    ,   ,INW,K2,D, , ,3, ,S;
APPCH:030,S,S11, ,RW11,K2,P,G,G  M, ,   ,CF, ,INW,K2,D, ,      ,1064,0038,1060,0038, ,04949,     ,     , ,   ,-307,   , , , , , ,3, ,S;
APPCH:040,S,S11, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,3, ,S;
APPCH:050,S,S11, ,INW,K2,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,3, ,S;
APPCH:060,S,S11, ,INW,K2,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0980,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,3, ,S;
RWY:RW04 ,     ,      ,04941, ,    , ,   ;N35005136,W110441636,0000;
RWY:RW11 ,     ,      ,04899, ,    , ,   ;N35014490,W110434036,0000;
RWY:RW22 ,     ,      ,04881, ,    , ,   ;N35012349,W110431237,1262;
RWY:RW29 ,     ,      ,04870, ,    , ,   ;N35011184,W110422979,0344;
