SID:050,2,BISA3K,RW13L,TY30H,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,2116,0300,2110,0100,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BISA3K,RW13L,BISAL,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BISA4M,RW13R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,BISA4M,RW13R,D131Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,1310,0170,1310,0130,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BISA4M,RW13R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BISA4M,RW13R,D205T,ZB,P,C,E   ,R,   ,AF, ,TYN,ZB,D, ,      ,2050,0200,1310,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BISA4M,RW13R,TY30H,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,2116,0300,2110,0100,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BISA4M,RW13R,BISAL,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BISA4S,RW31L,YN802,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,3122,0164,3130,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,BISA4S,RW31L,YN803,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BISA4S,RW31L,YN804,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BISA4S,RW31L,BISAL,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BISA5N,RW31L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,BISA5N,RW31L,D316Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,3160,0170,3160,0150,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BISA5N,RW31L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BISA5N,RW31L,D218T,ZB,P,C,E   ,L,   ,AF, ,TYN,ZB,D, ,      ,2180,0200,3160,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BISA5N,RW31L,TY30H,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,2116,0300,2110,0100,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BISA5N,RW31L,BISAL,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BISA5W,RW13R,YN902,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,1337,0187,1330,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,BISA5W,RW13R,YN903,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BISA5W,RW13R,YN904,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BISA5W,RW13R,TYN,ZB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BISA5W,RW13R,BISAL,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BISA6T,RW31R,YN801,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,3131,0164,3130,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,BISA6T,RW31R,YN803,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BISA6T,RW31R,YN804,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BISA6T,RW31R,BISAL,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BISA7X,RW13L,YN901,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,1329,0187,1330,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,BISA7X,RW13L,YN903,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BISA7X,RW13L,YN904,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BISA7X,RW13L,TYN,ZB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BISA7X,RW13L,BISAL,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUIN2L,RW31R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,GUIN2L,RW31R,D316Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,3160,0170,3160,0150,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GUIN2L,RW31R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUIN2L,RW31R,D266T,ZB,P,C,E   ,L,   ,AF, ,TYN,ZB,D, ,      ,2660,0200,3160,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUIN2L,RW31R,TY30E,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,2593,0300,2590,0100,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GUIN2L,RW31R,GUINS,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUIN3K,RW13L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,GUIN3K,RW13L,D131Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,1310,0170,1310,0140,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GUIN3K,RW13L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUIN3K,RW13L,D252T,ZB,P,C,E   ,R,   ,AF, ,TYN,ZB,D, ,      ,2520,0200,1310,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUIN3K,RW13L,TY30E,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,2593,0300,2590,0100,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GUIN3K,RW13L,GUINS,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUIN4M,RW13R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,GUIN4M,RW13R,D131Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,1310,0170,1310,0130,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GUIN4M,RW13R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUIN4M,RW13R,D252T,ZB,P,C,E   ,R,   ,AF, ,TYN,ZB,D, ,      ,2520,0200,1310,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUIN4M,RW13R,TY30E,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,2593,0300,2590,0100,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GUIN4M,RW13R,GUINS,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUIN4S,RW31L,YN802,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,3122,0164,3130,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,GUIN4S,RW31L,YN805,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUIN4S,RW31L,GUINS,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUIN5N,RW31L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,GUIN5N,RW31L,D316Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,3160,0170,3160,0150,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GUIN5N,RW31L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUIN5N,RW31L,D266T,ZB,P,C,E   ,L,   ,AF, ,TYN,ZB,D, ,      ,2660,0200,3160,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUIN5N,RW31L,TY30E,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,2593,0300,2590,0100,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GUIN5N,RW31L,GUINS,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUIN5W,RW13R,YN902,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,1337,0187,1330,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,GUIN5W,RW13R,YN903,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUIN5W,RW13R,YN904,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUIN5W,RW13R,TYN,ZB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUIN5W,RW13R,GUINS,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUIN6T,RW31R,YN801,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,3131,0164,3130,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,GUIN6T,RW31R,YN805,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUIN6T,RW31R,GUINS,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUIN7X,RW13L,YN901,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,1329,0187,1330,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,5,GUIN7X,RW13L,YN903,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUIN7X,RW13L,YN904,ZB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUIN7X,RW13L,TYN,ZB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUIN7X,RW13L,GUINS,ZB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISLE2L,RW31R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,ISLE2L,RW31R,D316Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,3160,0170,3160,0150,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISLE2L,RW31R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ISLE2L,RW31R,D072T,ZB,P,C,E   ,R,   ,AF, ,TYN,ZB,D, ,      ,0720,0200,3160,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ISLE2L,RW31R,TY30J,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,0798,0300,0800,0100,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ISLE2L,RW31R,ISLEP,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISLE3K,RW13L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,ISLE3K,RW13L,D131Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,1310,0170,1310,0140,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISLE3K,RW13L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ISLE3K,RW13L,D087T,ZB,P,C,E   ,L,   ,AF, ,TYN,ZB,D, ,      ,0870,0200,1310,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ISLE3K,RW13L,TY30J,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,0798,0300,0800,0100,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ISLE3K,RW13L,ISLEP,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISLE4M,RW13R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,03290,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
SID:020,2,ISLE4M,RW13R,D131Q,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,1310,0170,1310,0130,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISLE4M,RW13R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ISLE4M,RW13R,D087T,ZB,P,C,E   ,L,   ,AF, ,TYN,ZB,D, ,      ,0870,0200,1310,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ISLE4M,RW13R,TY30J,ZB,P,C,E   , ,   ,CF, ,TYN,ZB,D, ,      ,0798,0300,0800,0100,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ISLE4M,RW13R,ISLEP,ZB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISLE4S,RW31L,YN802,ZB,P,C,E   , ,010,CF, ,TYN,ZB,D, ,      ,3122,0164,3130,0170,+,08860,     ,     , ,   ,    ,   ,TYN,ZB,D, , , , , ;
