SID:020,5,BOBI3A,RW34,BOBIC,SB,P,C,EB  , ,010,CF, ,SCP,SB,D, ,      ,3386,0035,3370,0025, ,     ,     ,08000, ,   ,    ,   ,SBSJ,SB,P,A, , , , ;
SID:010,6,BOBI3A,DAGUB,BOBIC,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBSJ,SB,P,A, , , , ;
SID:015,6,BOBI3A,DAGUB,VUPSA,SB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,6,BOBI3A,DAGUB,DAGUB,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BOBI3A,GERKA,BOBIC,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBSJ,SB,P,A, , , , ;
SID:020,6,BOBI3A,GERKA,SJ051,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BOBI3A,GERKA,SJ052,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BOBI3A,GERKA,GERKA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BOBI3A,NUXEL,BOBIC,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBSJ,SB,P,A, , , , ;
SID:015,6,BOBI3A,NUXEL,ENLOV,SB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,BOBI3A,NUXEL,SJ011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
