SID:010,5,BMT2A,RW09, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0920,    ,+,03000,     ,09000, ,   ,    ,   ,VVPK,VV,P,A, , , , ;
SID:020,5,BMT2A,RW09,PK980,VV,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BMT2A,RW09,PK981,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,BMT2A,RW09,OSIKO,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BMT2A,RW09,ENGIM,VV,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BMT2A,RW09,BMT,VV,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BMT2B,RW27, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2720,    ,+,03000,     ,09000, ,   ,    ,   ,VVPK,VV,P,A, , , , ;
SID:020,5,BMT2B,RW27,PK780,VV,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BMT2B,RW27,PK781,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,BMT2B,RW27,PK783,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BMT2B,RW27,PK785,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BMT2B,RW27,OSIKO,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BMT2B,RW27,ENGIM,VV,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BMT2B,RW27,BMT,VV,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CQ1M,RW09, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0920,    ,+,03000,     ,09000, ,   ,    ,   ,VVPK,VV,P,A, , , , ;
SID:020,5,CQ1M,RW09,PK980,VV,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
