SID:010,2,AGAR1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,AGAR1C,RW13,SEB,HL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AGAR1C,RW13,D306Y,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AGAR1C,RW13,AGAAR,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AGAR1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03500,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,AGAR1F,RW31,D306Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,3052,0250,3050,0200,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AGAR1F,RW31,AGAAR,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALGA1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ALGA1C,RW13, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3580,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALGA1C,RW13,D030Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,0294,0250,0290,0160,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALGA1C,RW13,ALGAF,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALGA1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ALGA1F,RW31, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0580,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALGA1F,RW31,D030Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,0294,0250,0290,0180,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALGA1F,RW31,ALGAF,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BONI1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BONI1C,RW13, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2280,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BONI1C,RW13,D198Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,1981,0250,1980,0170,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BONI1C,RW13,BONIP,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BONI1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BONI1F,RW31, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1680,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BONI1F,RW31,D198Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,1981,0250,1980,0170,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BONI1F,RW31,BONIP,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOXA1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BOXA1C,RW13, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3180,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOXA1C,RW13,D346Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,3457,0250,3460,0170,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOXA1C,RW13,BOXAL,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOXA1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BOXA1F,RW31, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0080,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOXA1F,RW31,D346Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,3457,0250,3460,0200,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOXA1F,RW31,BOXAL,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BURH1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BURH1C,RW13, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3130,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BURH1C,RW13,D282Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,2825,0250,2830,0190,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BURH1C,RW13,BURHA,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BURH1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BURH1F,RW31, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2630,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BURH1F,RW31,D282Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,2825,0250,2830,0190,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BURH1F,RW31,BURHA,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ELGA1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ELGA1C,RW13, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1730,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ELGA1C,RW13,D153Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,1516,0250,1520,0200,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ELGA1C,RW13,ELGAN,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ELGA1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ELGA1F,RW31,SEB,HL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ELGA1F,RW31,D153Y,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ELGA1F,RW31,ELGAN,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,FUGH1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,FUGH1C,RW13, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0180,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,FUGH1C,RW13,D050Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,0488,0250,0490,0160,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FUGH1C,RW13,FUGHA,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,FUGH1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,FUGH1F,RW31, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0680,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,FUGH1F,RW31,D050Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,0488,0250,0490,0120,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FUGH1F,RW31,FUGHA,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HORU1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,HORU1C,RW13, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0530,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HORU1C,RW13,D083Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,0820,0250,0820,0180,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HORU1C,RW13,HORUJ,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HORU1F,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,HORU1F,RW31, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1130,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HORU1F,RW31,D083Y,HL,P,C,E   , ,   ,CF, ,SEB,HL,D, ,      ,0820,0250,0820,0180,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HORU1F,RW31,HORUJ,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IMLE1C,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03000,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,2,IMLE1C,RW13,SEB,HL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IMLE1C,RW13,D328Y,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
