APPCH:010,A,I12-Y,BRNCO,BRNCO,K1,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12-Y,BRNCO,MSTNG,K1,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I12-Y,BRNCO,D293L,K1,P,C,E   ,R,   ,AF, ,MUO,K1,D, ,      ,2930,0120,2290,    ,+,05900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I12-Y,BRNCO, , , , , E  , ,   ,VI, ,IMUO,K1,P,I,      ,    ,    ,0920,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I12-Y, ,DEPTY,K1,P,C,E  I, ,   ,IF, ,IMUO,K1,P,I,      ,3021,0134,    ,    ,J,05900,04300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I12-Y, ,HAGPA,K1,P,C,E  F, ,   ,CF, ,IMUO,K1,P,I,      ,3021,0073,1220,0061,H,04300,04300,     , ,   ,-250,   ,MUO,K1,D, ,B,0,N,S;
APPCH:030,I,I12-Y, ,RW12,K1,P,G,G  M, ,   ,CF, ,IMUO,K1,P,I,      ,3021,0025,1220,0048, ,03033,     ,     , ,   ,-250,   , , , , , ,0,N,S;
APPCH:040,I,I12-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1220,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I12-Y, ,JUNEK,K1,P,C,E   , ,   ,CF, ,MUO,K1,D, ,      ,1240,0060,1240,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I12-Y, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2890,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I12-Y, ,MSTNG,K1,P,C,E   , ,   ,CF, ,MUO,K1,D, ,      ,2290,0120,2290,0070,+,10000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:080,I,I12-Y, ,MSTNG,K1,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0490,0100,-,14000,     ,     ,-,310,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12-Z,MSTNG,MSTNG,K1,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12-Z,MSTNG,D293L,K1,P,C,E   ,R,   ,AF, ,MUO,K1,D, ,      ,2930,0120,2290,    ,+,05900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I12-Z,MSTNG, , , , , E  , ,   ,VI, ,IMUO,K1,P,I,      ,    ,    ,0920,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I12-Z, ,DEPTY,K1,P,C,E  I, ,   ,IF, ,IMUO,K1,P,I,      ,3021,0134,    ,    ,J,05900,04300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I12-Z, ,HAGPA,K1,P,C,E  F, ,   ,CF, ,IMUO,K1,P,I,      ,3021,0073,1220,0061,H,04300,04300,     , ,   ,-250,   ,MUO,K1,D, ,B,0,N,S;
APPCH:030,I,I12-Z, ,RW12,K1,P,G,G  M, ,   ,CF, ,IMUO,K1,P,I,      ,3021,0025,1220,0048, ,03033,     ,     , ,   ,-250,   , , , , , ,0,N,S;
APPCH:040,I,I12-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1220,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I12-Z, ,JUNEK,K1,P,C,E   , ,   ,CF, ,MUO,K1,D, ,      ,1240,0060,1240,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I12-Z, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2890,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
