SID:010,5,BISM1A,RW03,ME602,GM,P,C,E   , ,010,CF, ,RBT,GM,D, ,      ,0299,0110,0320,0100,+,02200,     ,04000,-,220,    ,   ,GMME,GM,P,A, , , , ;
SID:020,5,BISM1A,RW03,ME904,GM,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BISM1A,RW03,DIRAD,GM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BISM1A,RW03,ME603,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,BISM1A,RW03,BISMI,GM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,BISM1B,RW21, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2120,    ,+,01000,     ,04000,-,210,    ,   ,GMME,GM,P,A, , , , ;
SID:020,5,BISM1B,RW21,ME601,GM,P,C,E   , ,010,CF, ,RBT,GM,D, ,      ,1810,0110,1800,0080, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,BISM1B,RW21,BISMI,GM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,BISM1C,RW21,D212C,GM,P,C,EYC , ,   ,CF, ,RBT,GM,D, ,      ,2179,0027,2120,0030, ,     ,     ,04000, ,   ,    ,   ,RBT,GM,D, , , , , ;
SID:020,2,BISM1C,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1510,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BISM1C,RW21,D181K,GM,P,C,EY  , ,   ,CF, ,RBT,GM,D, ,      ,1810,0110,1810,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BISM1C,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BISM1C,RW21,BISMI,GM,E,A,EEC , ,   ,CF, ,RBT,GM,D, ,      ,1970,0252,1970,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BISM5D,RW03,D032I,GM,P,C,EY  , ,   ,CF, ,RBT,GM,D, ,      ,0304,0090,0320,0090, ,     ,     ,04000, ,   ,    ,   ,RBT,GM,D, , , , , ;
SID:015,2,BISM5D,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BISM5D,RW03,D158K,GM,P,C,E   ,R,   ,AF, ,RBT,GM,D, ,      ,1580,0110,0320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BISM5D,RW03, , , , ,    , ,   ,CR, ,RBT,GM,D, ,      ,1970,    ,2430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BISM5D,RW03,BISMI,GM,E,A,EEC , ,   ,CF, ,RBT,GM,D, ,      ,1970,0252,1970,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOLS1A,RW03,ME600,GM,P,C,EY  , ,010,CF, ,RBT,GM,D, ,      ,0275,0040,0320,0030,+,01500,     ,04000,-,250,    ,   ,GMME,GM,P,A, , , , ;
SID:020,5,TOLS1A,RW03,ME402,GM,P,C,E   , ,010,CF, ,RBT,GM,D, ,      ,3380,0131,3220,0110,+,04000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,TOLS1A,RW03,TOLSI,GM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,TOLS1B,RW21, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2120,    ,+,01000,     ,04000,-,210,    ,   ,GMME,GM,P,A, , , , ;
SID:020,5,TOLS1B,RW21,ME601,GM,P,C,E   , ,010,CF, ,RBT,GM,D, ,      ,1810,0110,1800,0080, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,TOLS1B,RW21,ME603,GM,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,TOLS1B,RW21,SBI,GM,P,N,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:045,5,TOLS1B,RW21,ME402,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,TOLS1B,RW21,TOLSI,GM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,TOLS1C,RW21,D212C,GM,P,C,EYC , ,   ,CF, ,RBT,GM,D, ,      ,2179,0027,2120,0030, ,     ,     ,04000, ,   ,    ,   ,RBT,GM,D, , , , , ;
