SID:005,5,BODI3P,RW24, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2430,    ,+,00510,     ,13000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
SID:010,5,BODI3P,RW24,ADBOM,NZ,P,C,EY  , ,010,CF, ,WB,NZ,D, ,      ,2446,0031,2430,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BODI3P,RW24,URGUN,NZ,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,BODI3P,RW24,BODIM,NZ,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,BODI3P,ELPIT,BODIM,NZ,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,BODI3P,ELPIT,ELPIT,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BODI3P,SULRI,BODIM,NZ,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,BODI3P,SULRI,DOTUT,NZ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BODI3P,SULRI,SULRI,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BVR1,ALL,WB601,NZ,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,00800,     ,13000, ,   ,    ,   ,WB,NZ,D, , , , , ;
SID:020,2,BVR1,ALL,MARLO,NZ,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BVR1,ALL,MARLO,NZ,E,A,EE  , ,   ,FM, ,WB,NZ,D, ,      ,0610,0100,0610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DOTU3Q,RW06, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0630,    ,+,01500,     ,13000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,5,DOTU3Q,RW06,DOTUT,NZ,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,DOTU3Q,ELPIT,DOTUT,NZ,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,DOTU3Q,ELPIT,LAPOK,NZ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOTU3Q,ELPIT,ELPIT,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOTU3Q,SULRI,DOTUT,NZ,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,DOTU3Q,SULRI,SULRI,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUBS2Q,RW06, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0630,    ,+,00900,     ,13000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,5,LUBS2Q,RW06,VASLU,NZ,E,A,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LUBS2Q,RW06,SEDSI,NZ,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUBS2Q,RW06,SADBO,NZ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,LUBS2Q,RW06,LUBSI,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NZWB2A,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0630,    ,+,00610,     ,13000, ,   ,    ,   ,WB,NZ,D, , , , , ;
SID:020,2,NZWB2A,RW06, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0630,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SEDS3P,RW24, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2430,    ,+,00510,     ,13000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,5,SEDS3P,RW24,ADBOM,NZ,P,C,EY  , ,010,CF, ,WB,NZ,D, ,      ,2446,0031,2430,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SEDS3P,RW24,URGUN,NZ,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,180,    ,   , , , , , , , , ;
SID:040,5,SEDS3P,RW24,VASLU,NZ,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SEDS3P,RW24,SEDSI,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:010,6,SEDS3P,AVPOD,SEDSI,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,SEDS3P,AVPOD,AVPOD,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SEDS3P,IPMIR,SEDSI,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,SEDS3P,IPMIR,IPMIR,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SEDS3P,LUBSI,SEDSI,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,SEDS3P,LUBSI,SADBO,NZ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,6,SEDS3P,LUBSI,LUBSI,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SEDS3Q,RW06, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0630,    ,+,00550,     ,13000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,5,SEDS3Q,RW06,VASLU,NZ,E,A,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SEDS3Q,RW06,SEDSI,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,SEDS3Q,AVPOD,SEDSI,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,SEDS3Q,AVPOD,AVPOD,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SEDS3Q,IPMIR,SEDSI,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,210,    ,   ,NZWB,NZ,P,A, , , , ;
SID:020,6,SEDS3Q,IPMIR,IPMIR,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VINES5,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2440,    ,+,01500,     ,13000, ,   ,    ,   ,WB,NZ,D, , , , , ;
SID:020,2,VINES5,RW24, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0310,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,VINES5,RW24,MARLO,NZ,E,A,E C , ,   ,CF, ,WB,NZ,D, ,      ,0610,0100,0610,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VINES5,RW24,MARLO,NZ,E,A,EE  , ,   ,FM, ,WB,NZ,D, ,      ,0610,0100,0610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VLY4,RW06,MARLO,NZ,E,A,E C , ,   ,CF, ,WB,NZ,D, ,      ,0610,0100,0610,0090,+,03000,     ,13000, ,   ,    ,   ,WB,NZ,D, , , , , ;
SID:020,2,VLY4,RW06,MARLO,NZ,E,A,EE  , ,   ,FM, ,WB,NZ,D, ,      ,0610,0100,0610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AVPO2J,RW24,AVPOD,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
STAR:020,5,AVPO2J,RW24,LUTKA,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:010,5,AVPO2M,RW06,AVPOD,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
STAR:020,5,AVPO2M,RW06,LUTKA,NZ,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:030,5,AVPO2M,RW06,WB,NZ,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,EXOT1J,ELPIT,ELPIT,NZ,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,NZWB,NZ,P,A, , , , ;
STAR:020,4,EXOT1J,ELPIT,EXOTA,NZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
