SID:010,5,BODO1B,RW32, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,3210,    ,+,02000,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,5,BODO1B,RW32,BODOP,SB,P,C,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:010,6,BODO1B,EGDED,BODOP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,240,    ,   ,SBFL,SB,P,A, , , , ;
SID:015,6,BODO1B,EGDED,FL924,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,BODO1B,EGDED,FL978,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BODO1B,EGDED,EGDED,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BODO1B,ENSUG,BODOP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,240,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,BODO1B,ENSUG,FL923,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BODO1B,ENSUG,ENSUG,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BODO1B,ILVOR,BODOP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,240,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,BODO1B,ILVOR,FL922,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BODO1B,ILVOR,ILVOR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BODO1B,UBROS,BODOP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,240,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,BODO1B,UBROS,FL924,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BODO1B,UBROS,FL926,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BODO1B,UBROS,UBROS,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIGA1A,RW14, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1410,    ,+,02000,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,5,MIGA1A,RW14,MIGAK,SB,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MIGA1A,NESMI,MIGAK,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,MIGA1A,NESMI,FL913,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MIGA1A,NESMI,FL914,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,MIGA1A,NESMI,FL916,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,MIGA1A,NESMI,NESMI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MIGA1A,UGREV,MIGAK,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,MIGA1A,UGREV,UGREV,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MUKA2B,RW32, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3210,    ,+,03400,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,5,MUKA2B,RW32,MUKAL,SB,P,C,EE  , ,010,CF, ,FLN,SB,D, ,      ,3209,0166,3210,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MUKA2B,NESMI,MUKAL,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,MUKA2B,NESMI,UMKOT,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MUKA2B,NESMI,FL921,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,MUKA2B,NESMI,NESMI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MUKA2B,UGREV,MUKAL,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,MUKA2B,UGREV,FL981,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MUKA2B,UGREV,UGREV,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1410,    ,+,02500,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,1,OMNI,RW14, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3210,    ,+,04000,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,1,OMNI,RW32, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PUNO4A,RW14, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1410,    ,+,02000,     ,09000, ,   ,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,5,PUNO4A,RW14,PUNOD,SB,P,C,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,PUNO4A,EGDED,PUNOD,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,210,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,PUNO4A,EGDED,FL976,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUNO4A,EGDED,EGDED,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUNO4A,ENSUG,PUNOD,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,210,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,PUNO4A,ENSUG,FL911,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,6,PUNO4A,ENSUG,ENSUG,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUNO4A,ILVOR,PUNOD,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,210,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,PUNO4A,ILVOR,FL911,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUNO4A,ILVOR,ILVOR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUNO4A,UBROS,PUNOD,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,09000,-,210,    ,   ,SBFL,SB,P,A, , , , ;
SID:020,6,PUNO4A,UBROS,FL912,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUNO4A,UBROS,UBROS,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DADM1A,RW14,DADMO,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,DADM1A,RW14,FL931,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DADM1A,RW14,FL932,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DADM1A,RW14,FL933,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DADM1A,RW14,ILRUK,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EDRE1A,RW14,EDREX,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,EDRE1A,RW14,UMPOV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EDRE1A,RW14,PONLU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EDRE1A,RW14,PUDNI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,EDRE1A,RW14,FL938,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,EDRE1A,RW14,FL937,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,EDRE1A,RW14,MUKAL,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EDRE1B,RW32,EDREX,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,EDRE1B,RW32,UMPOV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EDRE1B,RW32,PONLU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EDRE1B,RW32,PUDNI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,EDRE1B,RW32,BUVRO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,EDRE1B,RW32,ILNUL,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,EDRE1B,RW32,DIMOG,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,EDRE1B,RW32,SEBTI,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,EDRE1B,RW32,EPKON,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EGDE1B,RW32,EGDED,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,EGDE1B,RW32,FL953,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EGDE1B,RW32,FL943,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EGDE1B,RW32,EPKON,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EGDE2A,RW14,EGDED,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,EGDE2A,RW14,FL953,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EGDE2A,RW14,FL997,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EGDE2A,RW14,EPKON,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,EGDE2A,RW14,MUGAB,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,EGDE2A,RW14,DIMOG,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PUBI1A,RW14,PUBIS,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,PUBI1A,RW14,FL928,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PUBI1A,RW14,FL927,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL100,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PUBI1A,RW14,FL939,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,PUBI1A,RW14,DIMOG,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PUBI1B,RW32,PUBIS,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,PUBI1B,RW32,FL941,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PUBI1B,RW32,FL942,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PUBI1B,RW32,EPKON,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,UTBE1B,DADMO,DADMO,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:030,4,UTBE1B,DADMO,DONRO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,UTBE1B,DADMO,FL996,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,UTBE1B,DADMO,UTBES,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,UTBE1B,VAPAP,VAPAP,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,4,UTBE1B,VAPAP,FL947,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,UTBE1B,VAPAP,FL946,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,UTBE1B,VAPAP,UTBES,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,UTBE1B,RW32,UTBES,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,UTBE1B,RW32,ILRUK,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,UTBE1B,RW32,FL994,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,UTBE1B,RW32,FL813,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,UTBE1B,RW32,ANDUT,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VAPA1A,RW14,VAPAP,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBFL,SB,P,A, , , , ;
STAR:020,5,VAPA1A,RW14,FL934,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VAPA1A,RW14,FL936,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VAPA1A,RW14,MUKAL,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D14-Z,DIMOG,DIMOG,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D14-Z,DIMOG,FL959,SB,P,C,E   ,L,   ,AF, ,FLN,SB,D, ,      ,3209,0122,3500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D14-Z,DIMOG,ILTUM,SB,P,C,EE B, ,   ,CF, ,FLN,SB,D, ,      ,3209,0106,1410,0015,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D14-Z,ILRUK,ILRUK,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D14-Z,ILRUK,FL958,SB,P,C,E   ,R,   ,AF, ,FLN,SB,D, ,      ,3209,0122,2910,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D14-Z,ILRUK,ILTUM,SB,P,C,EE B, ,   ,CF, ,FLN,SB,D, ,      ,3209,0106,1410,0016,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D14-Z,MUKAL,MUKAL,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D14-Z,MUKAL,ILTUM,SB,P,C,EE B, ,   ,CF, ,FLN,SB,D, ,      ,3209,0106,1410,0060,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D14-Z, ,ILTUM,SB,P,C,E  I, ,   ,IF, ,FLN,SB,D, ,      ,3209,0106,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:015,D,D14-Z, ,KUDIL,SB,P,C,E S , ,   ,CF, ,FLN,SB,D, ,      ,3209,0084,1410,0023,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D14-Z, ,KOSDA,SB,P,C,E  F, ,   ,CF, ,FLN,SB,D, ,      ,3209,0060,1410,0024,+,02010,     ,     , ,   ,-340,   ,FLN,SB,D, , ,0, ,S;
APPCH:025,D,D14-Z, ,FL003,SB,P,C,E S , ,   ,CF, ,FLN,SB,D, ,      ,3209,0029,1410,0031,+,00887,     ,     , ,   ,-340,   , , , , , ,0, ,S;
APPCH:030,D,D14-Z, ,FL001,SB,P,C,E  M, ,   ,CF, ,FLN,SB,D, ,      ,3209,0006,1410,0023, ,00075,     ,     , ,   ,-340,   , , , , , ,0, ,S;
APPCH:040,D,D14-Z, ,FLN,SB,D, ,VYM , ,   ,CF, ,FLN,SB,D, ,      ,0000,0000,1410,0006, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D14-Z, ,MATSA,SB,P,C,E   , ,   ,CF, ,FLN,SB,D, ,      ,1415,0166,1410,0166,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D14-Z, ,MATSA,SB,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3210,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D32-Y,ANDUT,ANDUT,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D32-Y,ANDUT,FL967,SB,P,C,E   ,L,   ,AF, ,FLN,SB,D, ,      ,1415,0122,1710,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
