SID:010,6,GEPN3A,ANDEM,GEPNA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,GEPN3A,ANDEM,BH003,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GEPN3A,ANDEM,BH051,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,GEPN3A,ANDEM,BH006,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,GEPN3A,ANDEM,MOTMA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,GEPN3A,ANDEM,ANDEM,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GEPN3A,DEUCA,GEPNA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,GEPN3A,DEUCA,BH003,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GEPN3A,DEUCA,BH051,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,GEPN3A,DEUCA,BH006,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,GEPN3A,DEUCA,KOVED,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,GEPN3A,DEUCA,DEUCA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GEPN3A,GAZAR,GEPNA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,GEPN3A,GAZAR,BH021,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GEPN3A,GAZAR,GAZAR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GEPN3A,MAVGU,GEPNA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,GEPN3A,MAVGU,BH021,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GEPN3A,MAVGU,GAZAR,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,GEPN3A,MAVGU,ESLUM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,GEPN3A,MAVGU,MAVGU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GEPN3A,MIMIP,GEPNA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,GEPN3A,MIMIP,BH003,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GEPN3A,MIMIP,BH051,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,GEPN3A,MIMIP,BH006,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,GEPN3A,MIMIP,MOTMA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,GEPN3A,MIMIP,MIMIP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ILRO3A,RW13,IRAXO,SB,E,A,E   , ,010,CF, ,CNF,SB,D, ,      ,1722,0231,1340,0061, ,     ,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,5,ILRO3A,RW13,KUBEX,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ILRO3A,RW13,ILROT,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILRO3A,ANDEM,ILROT,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,ILRO3A,ANDEM,BH002,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILRO3A,ANDEM,EVSEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ILRO3A,ANDEM,MOTMA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ILRO3A,ANDEM,ANDEM,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILRO3A,DEUCA,ILROT,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,ILRO3A,DEUCA,BH002,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILRO3A,DEUCA,EVSEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ILRO3A,DEUCA,KOVED,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ILRO3A,DEUCA,DEUCA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILRO3A,GAZAR,ILROT,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,ILRO3A,GAZAR,BH008,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILRO3A,GAZAR,GAZAR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILRO3A,ISNOG,ILROT,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,ILRO3A,ISNOG,BH002,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILRO3A,ISNOG,ISNOG,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILRO3A,MAVGU,ILROT,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,ILRO3A,MAVGU,BH008,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILRO3A,MAVGU,GAZAR,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ILRO3A,MAVGU,ESLUM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ILRO3A,MAVGU,MAVGU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILRO3A,MIMIP,ILROT,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,ILRO3A,MIMIP,BH002,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILRO3A,MIMIP,EVSEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ILRO3A,MIMIP,MOTMA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ILRO3A,MIMIP,MIMIP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVSA3A,RW31,IVSAM,SB,P,C,EE  , ,010,CF, ,BHZ,SB,D, ,      ,3155,0078,3140,0103,B,07000,06000,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:010,6,IVSA3A,ANDEM,IVSAM,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,IVSA3A,ANDEM,BH086,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,IVSA3A,ANDEM,BH087,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,IVSA3A,ANDEM,MOTMA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,IVSA3A,ANDEM,ANDEM,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,IVSA3A,DEUCA,IVSAM,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,IVSA3A,DEUCA,BH086,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,IVSA3A,DEUCA,BH087,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,IVSA3A,DEUCA,KOVED,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,IVSA3A,DEUCA,DEUCA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,IVSA3A,GAZAR,IVSAM,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,IVSA3A,GAZAR,BH019,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,IVSA3A,GAZAR,BH024,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL110,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,IVSA3A,GAZAR,GAZAR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,IVSA3A,MAVGU,IVSAM,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,IVSA3A,MAVGU,BH019,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,IVSA3A,MAVGU,BH024,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL110,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,IVSA3A,MAVGU,GAZAR,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,6,IVSA3A,MAVGU,ESLUM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,IVSA3A,MAVGU,MAVGU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,IVSA3A,MIMIP,IVSAM,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,IVSA3A,MIMIP,BH086,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,IVSA3A,MIMIP,BH087,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,IVSA3A,MIMIP,NEKEG,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,IVSA3A,MIMIP,MIMIP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIMU1A,RW13,KUBEX,SB,E,A,E   , ,010,CF, ,BHZ,SB,D, ,      ,1330,0169,1340,0131,-,07000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,5,KIMU1A,RW13,KIMUS,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KIMU1A,GIMPO,KIMUS,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,KIMU1A,GIMPO,UTLIK,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KIMU1A,GIMPO,BH079,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,KIMU1A,GIMPO,BH009,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,KIMU1A,GIMPO,BH011,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,KIMU1A,GIMPO,GEDAR,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,KIMU1A,GIMPO,GIMPO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KIMU1A,ILPIR,KIMUS,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,KIMU1A,ILPIR,UTLIK,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KIMU1A,ILPIR,ILPIR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KIMU1A,KADOR,KIMUS,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,KIMU1A,KADOR,UTLIK,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KIMU1A,KADOR,BH017,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,KIMU1A,KADOR,KADOR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KIMU1A,PABES,KIMUS,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,6,KIMU1A,PABES,UTLIK,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KIMU1A,PABES,BH079,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,KIMU1A,PABES,BH009,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,KIMU1A,PABES,BH011,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,KIMU1A,PABES,GEDAR,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,KIMU1A,PABES,BH016,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,6,KIMU1A,PABES,PABES,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW13,RW31,SB,P,G,GY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,1,OMNI,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMNI,RW13, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW31,RW13,SB,P,G,GY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
SID:020,1,OMNI,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMNI,RW31, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POPN1A,RW13,KUBEX,SB,E,A,E   , ,010,CF, ,BHZ,SB,D, ,      ,1330,0169,1340,0131,-,07000,     ,08000, ,   ,    ,   ,SBBH,SB,P,A, , , , ;
