SID:010,5,OKPA1A,RW02,KM363,FA,P,C,EY  , ,   ,CF, ,KYV,FA,D, ,      ,0240,0046,0220,0040, ,     ,     ,07000, ,   ,    ,   ,FAKM,FA,P,A, , , , ;
SID:020,5,OKPA1A,RW02,KM364,FA,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OKPA1A,RW02,KM365,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OKPA1A,RW02,OKPAG,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OKPA1B,RW20,KM366,FA,P,C,EY  , ,   ,CF, ,KYV,FA,D, ,      ,1978,0047,2010,0030, ,     ,     ,07000, ,   ,    ,   ,FAKM,FA,P,A, , , , ;
SID:020,5,OKPA1B,RW20,OKPAG,FA,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,UNRA1A,RW02,KM361,FA,P,C,EY  , ,   ,CF, ,KYV,FA,D, ,      ,0244,0041,0210,0040, ,     ,     ,07000, ,   ,    ,   ,FAKM,FA,P,A, , , , ;
SID:030,5,UNRA1A,RW02,KM362,FA,P,C,E   , ,   ,CF, ,KYV,FA,D, ,      ,0835,0316,0950,0290,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,UNRA1A,RW02,UNRAG,FA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EVES1A,RW02,EVESI,FA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   ,FAKM,FA,P,A, , , , ;
STAR:015,5,EVES1A,RW02,EVE15,HE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:020,5,EVES1A,RW02,ETBAB,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,IBKE1A,RW02,IBKEL,FA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   ,FAKM,FA,P,A, , , , ;
STAR:020,5,IBKE1A,RW02,KM368,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IBKE1A,RW02,NIDUN,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IBKE1B,RW20,IBKEL,FA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   ,FAKM,FA,P,A, , , , ;
STAR:015,5,IBKE1B,RW20,KM367,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,IBKE1B,RW20,UNKUR,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D02,KYV,KYV,FA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02,KYV,KYV,FA,D, ,V   ,L,   ,PI, ,KYV,FA,D, ,      ,0000,0000,2400,0100,+,06100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
