SID:010,5,ANRO1A,RW12,AVMOP,WA,P,C,E   , ,010,CF, ,TMK,WA,D, ,      ,1192,0080,1200,0060,+,02500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,ANRO1A,RW12,ATGON,WA,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANRO1A,RW12,RELAM,WA,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANRO1A,RW12,MABTO,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ANRO1A,RW12,ATPIK,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ANRO1A,RW12,ANROL,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANRO1B,RW30,IBOMI,WA,P,C,EY  , ,010,CF, ,TMK,WA,D, ,      ,2987,0072,2990,0080,+,03500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,ANRO1B,RW30,MABTO,WA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANRO1B,RW30,ATPIK,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANRO1B,RW30,ANROL,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUNK1A,RW12,AVMOP,WA,P,C,E   , ,010,CF, ,TMK,WA,D, ,      ,1192,0080,1200,0060,+,02500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,BUNK1A,RW12,ATGON,WA,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUNK1A,RW12,RELAM,WA,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUNK1A,RW12,MABTO,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUNK1A,RW12,ATPIK,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUNK1A,RW12,ANROL,WA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BUNK1A,RW12,BUNKU,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUNK1B,RW30,IBOMI,WA,P,C,EY  , ,010,CF, ,TMK,WA,D, ,      ,2987,0072,2990,0080,+,03500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,BUNK1B,RW30,MABTO,WA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUNK1B,RW30,ATPIK,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUNK1B,RW30,ANROL,WA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUNK1B,RW30,BUNKU,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKIK1A,RW12,AVMOP,WA,P,C,E   , ,010,CF, ,TMK,WA,D, ,      ,1192,0080,1200,0060,+,02500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,EKIK1A,RW12,AVBOK,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EKIK1A,RW12,DAGVI,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKIK1A,RW12,EKIKA,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKIK1B,RW30,IBOMI,WA,P,C,EY  , ,010,CF, ,TMK,WA,D, ,      ,2987,0072,2990,0080,+,03500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,EKIK1B,RW30,PAKNA,WA,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EKIK1B,RW30,AVBOK,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKIK1B,RW30,DAGVI,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,EKIK1B,RW30,EKIKA,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESNE1A,RW12,AVMOP,WA,P,C,E   , ,010,CF, ,TMK,WA,D, ,      ,1192,0080,1200,0060,+,02500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,ESNE1A,RW12,ATGON,WA,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ESNE1A,RW12,TERID,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ESNE1A,RW12,KAGSU,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ESNE1A,RW12,ESNES,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESNE1B,RW30,IBOMI,WA,P,C,EY  , ,010,CF, ,TMK,WA,D, ,      ,2987,0072,2990,0080,+,03500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,ESNE1B,RW30,GUDLA,WA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ESNE1B,RW30,TERID,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ESNE1B,RW30,ESNES,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBOG1A,RW12,AVMOP,WA,P,C,E   , ,010,CF, ,TMK,WA,D, ,      ,1192,0080,1200,0060,+,02500,     ,18000, ,   ,    ,   ,WAYY,WA,P,A, , , , ;
SID:020,5,IBOG1A,RW12,ATGON,WA,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBOG1A,RW12,RELAM,WA,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
