SID:010,2,APTA1A,RW11, , , , ,    , ,   ,CD, ,KZN,UW,D, ,      ,    ,    ,1100,0062, ,     ,     ,04000,-,230,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,2,APTA1A,RW11,AM,UW,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,APTA1A,RW11,APTAR,UW,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,APTA1B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2900,    ,+,00900,     ,04000, ,   ,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,2,APTA1B,RW29, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,APTA1B,RW29,APTAR,UW,E,A,EE  , ,   ,CF, ,KZN,UW,D, ,      ,2371,0267,2390,0210,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,APTA1D,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1100,    ,+,00900,     ,04000,-,215,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,2,APTA1D,RW11, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,APTA1D,RW11,APTAR,UW,E,A,EE  , ,   ,CF, ,KZN,UW,D, ,      ,2371,0267,2370,0250,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,APTA1E,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2900,    ,+,00900,     ,04000, ,   ,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,2,APTA1E,RW29, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1920,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,APTA1E,RW29,APTAR,UW,E,A,EE  , ,   ,CF, ,KZN,UW,D, ,      ,2371,0267,2370,0220,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,APTA1G,RW11,KD014,UW,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000,-,220,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,5,APTA1G,RW11,KD015,UW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,APTA1G,RW11,KD016,UW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,APTA1G,RW11,APTAR,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,APTA1H,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2900,    ,+,00900,     ,04000, ,   ,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,5,APTA1H,RW29,APTAR,UW,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL060,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIKM1A,RW11, , , , ,    , ,   ,CD, ,KZN,UW,D, ,      ,    ,    ,1100,0049, ,     ,     ,04000, ,   ,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,2,DIKM1A,RW11,AM,UW,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,DIKM1A,RW11,DIKMU,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIKM1B,RW29, , , , ,    , ,   ,CD, ,KZN,UW,D, ,      ,    ,    ,2900,0038, ,     ,     ,04000, ,   ,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,2,DIKM1B,RW29,BL,UW,P,N,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,DIKM1B,RW29,DIKMU,UW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIKM1D,RW11, , , , ,    , ,   ,CD, ,KZN,UW,D, ,      ,    ,    ,1100,0049, ,     ,     ,04000, ,   ,    ,   ,UWKD,UW,P,A, , , , ;
SID:020,2,DIKM1D,RW11,KZN,UW,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
