SID:010,1,HIME3R,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0780,    ,+,00530,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIME3R,RW07,D092Q,RJ,P,C,E   , ,   ,CF, ,TQT,RJ,D, ,      ,0920,0170,0920,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,HIME3R,RW07,TQT,RJ,D, ,VE  ,R,   ,CF,Y,TQT,RJ,D, ,      ,0000,0000,2720,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HIME3R,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2580,    ,+,00530,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIME3R,RW25, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,HIME3R,RW25,D092Q,RJ,P,C,E   , ,   ,CF, ,TQT,RJ,D, ,      ,0920,0170,0920,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,HIME3R,RW25,TQT,RJ,D, ,VE  ,R,   ,CF,Y,TQT,RJ,D, ,      ,0000,0000,2720,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,HIME3R,KANMO,TQT,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,HIME3R,KANMO,KANMO,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,HIME3R,MINNE,TQT,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,HIME3R,MINNE,MINNE,RJ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,HIME3R,MINNE,MIT,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,HIME3R,OGORI,TQT,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,HIME3R,OGORI,D239O,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,HIME3R,OGORI,OGORI,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HIMES4,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0780,    ,+,00530,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIMES4,RW07,HIMEH,RJ,E,A,EE  , ,   ,CF, ,TQT,RJ,D, ,      ,0920,0291,0920,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
