SID:010,4,ETRE6B,RW13L, , , , ,    , ,   ,CD, ,ML,LF,D, ,      ,    ,    ,1320,0015, ,     ,     ,05000, ,   ,    ,   ,LFML,LF,P,A, , , , ;
SID:015,4,ETRE6B,RW13L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1320,    ,+,00470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,ETRE6B,RW13L, , , , ,    , ,   ,CD, ,ML,LF,D, ,      ,    ,    ,0770,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ETRE6B,RW13L,VENTA,LF,E,A,EEC ,L,   ,CF, ,MRM,LF,D, ,      ,3400,0130,3400,0090,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,4,ETRE6B,RW13R, , , , ,    , ,   ,CD, ,ML,LF,D, ,      ,    ,    ,1330,0015, ,     ,     ,05000, ,   ,    ,   ,LFML,LF,P,A, , , , ;
SID:020,4,ETRE6B,RW13R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,00470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ETRE6B,RW13R, , , , ,    , ,   ,CD, ,ML,LF,D, ,      ,    ,    ,0770,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,ETRE6B,RW13R,VENTA,LF,E,A,EEC ,L,   ,CF, ,MRM,LF,D, ,      ,3400,0130,3400,0090,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,ETRE6B, ,VENTA,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,05000,-,210,    ,   ,LFML,LF,P,A, , , , ;
SID:015,5,ETRE6B, ,DOLIV,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ETRE6B, ,SAURG,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ETRE6B, ,KURIR,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ETRE6B, ,ETREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ETRE6N,RW31L,ML326,LF,P,C,E   , ,   ,CF, ,MTG,LF,D, ,      ,0310,0061,3130,0030, ,     ,     ,05000, ,   ,    ,   ,LFML,LF,P,A, , , , ;
SID:040,4,ETRE6N,RW31L,ML312,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,ETRE6N,RW31L,ETOMA,LF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ETRE6N,RW31R,ML316,LF,P,C,E   , ,   ,CF, ,MTG,LF,D, ,      ,0310,0062,3120,0030, ,     ,     ,05000, ,   ,    ,   ,LFML,LF,P,A, , , , ;
