APPCH:010,A,D04,TXK,TXK,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,TXK,IZANO,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,TXK,IZANO,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0520,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D04, ,IZANO,K4,P,C,E  I, ,   ,IF, ,TXK,K4,D, ,      ,0521,0126,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04, ,NUPKE,K4,P,C,E  F, ,   ,CF, ,TXK,K4,D, ,      ,0521,0187,0520,0061,+,02000,     ,     , ,   ,    ,   ,TXK,K4,D, , ,0, ,S;
APPCH:025,D,D04, ,WEBIS,K4,P,C,E S , ,   ,CF, ,TXK,K4,D, ,      ,0521,0219,0520,0032,+,00980,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D04, ,PACTS,K4,P,C,E  M, ,   ,CF, ,TXK,K4,D, ,      ,0520,0237,0520,0019, ,00387,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D04, ,ZELEB,K4,P,C,E M , ,   ,CF, ,TXK,K4,D, ,      ,0518,0355,0520,0118,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04, ,ZELEB,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2320,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R04,STUNT,STUNT,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0450,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04, ,STUNT,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04, ,POBOY,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0450,0061,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R04, ,KOLTR,K4,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0450,0034,+,00920,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R04, ,RW04,K4,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0450,0017, ,00387,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00759,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04, ,AZLON,K4,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04, ,AZLON,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2250,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R16,ODYIY,ODYIY,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1640,0040,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R16,PAWEJ,PAWEJ,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R16,PAWEJ,ODYIY,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R16,VOJIB,VOJIB,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R16,VOJIB,ODYIY,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R16, ,ODYIY,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R16, ,INNUP,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1640,0070,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R16, ,RW16,K4,P,G,G  M, ,302,TF, , , , , ,      ,    ,    ,1640,0060, ,00409,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R16, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,00759,     ,     , ,   ,    ,   , , , , , ,B,J,S;
