APPCH:010,A,R16,ESTEX,ESTEX,FA,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,08000,07000,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,A,R16,ESTEX,PM1T1,FA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,A,R16,IBSEG,IBSEG,FA,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,A,R16,IBSEG,PM1T1,FA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,R,R16, ,PM1T1,FA,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,160,    ,   , , , , , ,B,J,S;
APPCH:020,R,R16, ,PM1F1,FA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1680,0047,+,04600,     ,     ,-,160,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R16, ,PM1F2,FA,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1680,0015,+,04080,     ,     ,-,160,-350,   , , , , , ,B,J,S;
APPCH:027,R,R16, ,PM1F3,FA,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1680,0015,+,03520,     ,     ,-,160,-350,   , , , , , ,B,J,S;
APPCH:030,R,R16, ,PM1MP,FA,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1680,0024, ,02642,     ,     ,-,160,-350,   , , , , , ,B,J,S;
APPCH:040,R,R16, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1680,    ,+,03500,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:050,R,R16, ,ESTEX,FA,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:060,R,R16, ,ESTEX,FA,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2580,T010, ,     ,     ,     ,-,190,    ,   , , , , , ,B,J,S;
APPCH:010,A,R34,AVUSO,AVUSO,FA,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:020,A,R34,AVUSO,NIGIL,FA,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05660,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:010,A,R34,NEXAB,NEXAB,FA,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:020,A,R34,NEXAB,NIGIL,FA,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05660,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:010,R,R34, ,NIGIL,FA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05660,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:020,R,R34, ,PM2F1,FA,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,3460,0050,+,04070,     ,     ,-,130,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R34, ,PM2MP,FA,P,C,EY M, ,   ,TF, , , , , ,      ,    ,    ,3460,0050, ,02473,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R34, ,PM2MP,FA,P,C,E M , ,   ,FA, ,GYV,FA,D, ,      ,2207,0331,3460,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R34, ,NEXAB,FA,P,C,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW16 ,     ,      ,02350, ,    , ,   ;S29383635,E030233776,0000;
RWY:RW34 ,     ,      ,02423, ,    , ,   ;S29391573,E030241294,0000;
