SID:010,1,BRDR7,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0950,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:015,1,BRDR7,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0930,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,BRDR7,RW09,BROWS,K2,E,A,EE  , ,   ,CF, ,MZB,K2,D, ,      ,0963,0248,0960,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BRDR7,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2750,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BRDR7,RW27, , , , ,    , ,   ,VD, ,PGY,K2,D, ,      ,    ,    ,2780,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BRDR7,RW27, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,BRDR7,RW27,PGY,K2,D, ,V   , ,   ,CF, ,PGY,K2,D, ,      ,0000,0000,0800,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,BRDR7,RW27,BROWS,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRDR7,IPL,BROWS,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,BRDR7,IPL,IPL,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRDR7,JLI,BROWS,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,BRDR7,JLI,JLI,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CLSSY3,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2750,    ,+,00517,     ,18000, ,   ,    ,   ,KSAN,K2,P,A, , , , ;
SID:020,5,CLSSY3,RW27,RRONN,K2,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,CLSSY3,RW27,BRGDY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,CLSSY3,RW27,LLAMP,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CLSSY3,RW27,CLSSY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,6,CLSSY3,CENZA,CLSSY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000,-,230,    ,   ,KSAN,K2,P,A, , , , ;
SID:020,6,CLSSY3,CENZA,ZZOOO,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,06000,     ,-,250,    ,   , , , , , , , , ;
SID:030,6,CLSSY3,CENZA,CENZA,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,CLSSY3,GBN,CLSSY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000,-,230,    ,   ,KSAN,K2,P,A, , , , ;
SID:020,6,CLSSY3,GBN,ZZOOO,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,06000,     ,-,250,    ,   , , , , , , , , ;
SID:030,6,CLSSY3,GBN,ANRMN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,CLSSY3,GBN,JORRJ,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,CLSSY3,GBN,GRIDR,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
