SID:010,5,BA2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500,-,230,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BA2D,RW05,BA,UR,D,B,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BA2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BA2M,RW23,BA,UR,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BA3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BA3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,BA3E,RW23,RP346,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:040,5,BA3E,RW23,RP333,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BA3E,RW23,RP334,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:060,5,BA3E,RW23,BA,UR,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BADE2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500,-,230,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BADE2D,RW05,BA,UR,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BADE2D,RW05,BADEB,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BADE2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BADE2M,RW23,BADEB,UR,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BADE2N,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BADE2N,RW05,BADEB,UR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BADE3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BADE3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,BADE3E,RW23,RP346,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:040,5,BADE3E,RW23,RP333,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BADE3E,RW23,RP334,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:060,5,BADE3E,RW23,BA,UR,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BADE3E,RW23,BADEB,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BANP2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500,-,230,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BANP2D,RW05,BA,UR,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BANP2D,RW05,RP600,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BANP2D,RW05,BANPA,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BANP2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BANP2M,RW23,BANPA,UR,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BANP3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,BANP3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,BANP3E,RW23,RP346,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:040,5,BANP3E,RW23,RP333,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BANP3E,RW23,RP334,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:060,5,BANP3E,RW23,BA,UR,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BANP3E,RW23,RP600,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BANP3E,RW23,BANPA,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIBR2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,DIBR2D,RW05,KL,UR,D,B,E   , ,   ,CF, ,ROS,UR,D, ,      ,0082,0240,0040,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIBR2D,RW05,DIBRO,UR,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIBR3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,DIBR3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,DIBR3E,RW23,RP333,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DIBR3E,RW23,KL,UR,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DIBR3E,RW23,DIBRO,UR,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORI2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,DORI2D,RW05,RP329,UR,P,C,E   , ,   ,CF, ,ROS,UR,D, ,      ,0370,0183,0350,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DORI2D,RW05,DORIR,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORI2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,DORI2M,RW23,DORIR,UR,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORI3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,DORI3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,DORI3E,RW23,RP333,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DORI3E,RW23,ABLOG,UR,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DORI3E,RW23,DORIR,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ER2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500,-,230,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,ER2D,RW05,OGURA,UR,E,A,E C , ,   ,CF, ,ROS,UR,D, ,      ,1289,0309,1340,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ER2D,RW05,ER,UR,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ER2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,ER2M,RW23,OGURA,UR,E,A,E C ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ER2M,RW23,ER,UR,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ER3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,ER3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,ER3E,RW23,RP346,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:040,5,ER3E,RW23,RP333,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ER3E,RW23,RP334,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:060,5,ER3E,RW23,BA,UR,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ER3E,RW23,OGURA,UR,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ER3E,RW23,ER,UR,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,FASA2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,FASA2D,RW05,FASAD,UK,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,FASA3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,FASA3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,FASA3E,RW23,RP332,UR,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,FASA3E,RW23,FASAD,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GODL2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,GODL2M,RW23,GODLI,UR,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GODL3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,GODL3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,GODL3E,RW23,RP346,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:040,5,GODL3E,RW23,RP333,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GODL3E,RW23,RP334,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:060,5,GODL3E,RW23,GODLI,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,KA2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:010,5,KA2D,RW05,RP329,UR,P,C,E   , ,   ,CF, ,ROS,UR,D, ,      ,0370,0183,0350,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KA2D,RW05,RP330,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KA2D,RW05,KA,UR,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KA2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,KA2M,RW23,KA,UR,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KA2N,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,KA2N,RW05,KA,UR,D,B,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KA3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,KA3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,KA3E,RW23,RP346,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:040,5,KA3E,RW23,RP333,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KA3E,RW23,RP334,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:060,5,KA3E,RW23,BA,UR,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KA3E,RW23,RP335,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KA3E,RW23,KA,UR,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KL2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,KL2D,RW05,KL,UR,D,B,EE  , ,   ,CF, ,ROS,UR,D, ,      ,0082,0240,0040,0220,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KL3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,KL3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,KL3E,RW23,RP333,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KL3E,RW23,KL,UR,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NALE2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,NALE2D,RW05,KL,UR,D,B,E   , ,   ,CF, ,ROS,UR,D, ,      ,0082,0240,0040,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NALE2D,RW05,NALEM,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NALE3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,NALE3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,NALE3E,RW23,SB,UR,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NALE3E,RW23,NALEM,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OGUR2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500,-,230,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,OGUR2D,RW05,OGURA,UR,E,A,EEC , ,   ,CF, ,ROS,UR,D, ,      ,1289,0309,1340,0300,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OGUR2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500,-,205,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,OGUR2M,RW23,OGURA,UR,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OGUR3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,OGUR3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,OGUR3E,RW23,RP346,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:040,5,OGUR3E,RW23,RP333,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OGUR3E,RW23,RP334,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:060,5,OGUR3E,RW23,BA,UR,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,OGUR3E,RW23,OGURA,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OKMA2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500,-,230,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,OKMA2D,RW05,OKMAN,UR,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OKMA2M,RW23,RP337,UR,P,C,EYC , ,   ,CF, ,ROS,UR,D, ,      ,2244,0037,2260,0030, ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,OKMA2M,RW23,OKMAN,UR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SB2D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0460,    ,+,00700,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,SB2D,RW05,SB,UR,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SB3E,RW23,DER23,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03500, ,   ,    ,   ,URRP,UR,P,A, , , , ;
SID:020,5,SB3E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,00700,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,SB3E,RW23,SB,UR,D,B,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ABLO2A,RW05,ABLOG,UR,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,URRP,UR,P,A, , , , ;
