SID:020,5,DODS1R,RW22,VASTI,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DODS1R,RW22,SAKOV,WI,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DODS1R,RW22,IBEPA,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DODS1R,RW22,VEBMA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DODS1R,RW22,TOMAN,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DODS1R,RW22,DODSO,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENPU1L,RW04,TEKAP,WI,P,C,EY  , ,   ,CF, ,TPG,WI,D, ,      ,0428,0070,0430,0050, ,     ,     ,11000,-,250,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,ENPU1L,RW04,VASTI,WI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ENPU1L,RW04,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENPU1L,RW04,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ENPU1L,RW04,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ENPU1L,RW04,ENPUX,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENPU1R,RW22,TORIT,WI,E,A,E   , ,   ,CF, ,TPG,WI,D, ,      ,2232,0070,2230,0090, ,     ,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,ENPU1R,RW22,VASTI,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENPU1R,RW22,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENPU1R,RW22,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ENPU1R,RW22,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ENPU1R,RW22,ENPUX,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDBU1L,RW04,TEKAP,WI,P,C,EY  , ,   ,CF, ,TPG,WI,D, ,      ,0428,0070,0430,0050, ,     ,     ,11000,-,250,    ,   ,WIDN,WI,P,A, , , , ;
SID:030,5,IDBU1L,RW04,VASTI,WI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,IDBU1L,RW04,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDBU1L,RW04,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IDBU1L,RW04,IDBUD,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDBU1R,RW22,TORIT,WI,E,A,E   , ,   ,CF, ,TPG,WI,D, ,      ,2232,0070,2230,0090, ,     ,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,IDBU1R,RW22,VASTI,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDBU1R,RW22,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDBU1R,RW22,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDBU1R,RW22,IDBUD,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIRD1L,RW04,TEKAP,WI,P,C,EY  , ,   ,CF, ,TPG,WI,D, ,      ,0428,0070,0430,0050, ,     ,     ,11000,-,250,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,KIRD1L,RW04,VASTI,WI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,KIRD1L,RW04,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIRD1L,RW04,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KIRD1L,RW04,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIRD1L,RW04,KIRDA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIRD1R,RW22,TORIT,WI,E,A,E   , ,   ,CF, ,TPG,WI,D, ,      ,2232,0070,2230,0090, ,     ,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,KIRD1R,RW22,VASTI,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KIRD1R,RW22,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIRD1R,RW22,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KIRD1R,RW22,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIRD1R,RW22,KIRDA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIBE1L,RW04,TEKAP,WI,P,C,EY  , ,   ,CF, ,TPG,WI,D, ,      ,0428,0070,0430,0050, ,     ,     ,11000,-,250,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,MIBE1L,RW04,OPESI,WI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,MIBE1L,RW04,ARUTO,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MIBE1L,RW04,IGOSI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MIBE1L,RW04,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MIBE1L,RW04,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MIBE1L,RW04,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,MIBE1L,RW04,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,MIBE1L,RW04,MIBEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIBE1R,RW22,TORIT,WI,E,A,E   , ,   ,CF, ,TPG,WI,D, ,      ,2232,0070,2230,0090,+,01500,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,MIBE1R,RW22,ONODI,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MIBE1R,RW22,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MIBE1R,RW22,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MIBE1R,RW22,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MIBE1R,RW22,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MIBE1R,RW22,MIBEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TARO1L,RW04,TEKAP,WI,P,C,EY  , ,   ,CF, ,TPG,WI,D, ,      ,0428,0070,0430,0050, ,     ,     ,11000,-,250,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,TARO1L,RW04,OPESI,WI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,TARO1L,RW04,ARUTO,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TARO1L,RW04,IGOSI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TARO1L,RW04,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TARO1L,RW04,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TARO1L,RW04,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,TARO1L,RW04,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,TARO1L,RW04,TAROS,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TARO1R,RW22,TORIT,WI,E,A,E   , ,   ,CF, ,TPG,WI,D, ,      ,2232,0070,2230,0090,+,01500,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,TARO1R,RW22,ONODI,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TARO1R,RW22,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TARO1R,RW22,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TARO1R,RW22,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TARO1R,RW22,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TARO1R,RW22,TAROS,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOMA1L,RW04,TEKAP,WI,P,C,EY  , ,   ,CF, ,TPG,WI,D, ,      ,0428,0070,0430,0050, ,     ,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,TOMA1L,RW04,VEBMA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TOMA1L,RW04,TOMAN,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOMA1R,RW22,TORIT,WI,E,A,E   , ,   ,CF, ,TPG,WI,D, ,      ,2232,0070,2230,0090, ,     ,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,TOMA1R,RW22,VASTI,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TOMA1R,RW22,SAKOV,WI,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TOMA1R,RW22,IBEPA,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TOMA1R,RW22,VEBMA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TOMA1R,RW22,TOMAN,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TUSN1L,RW04,TEKAP,WI,P,C,EY  , ,   ,CF, ,TPG,WI,D, ,      ,0428,0070,0430,0050, ,     ,     ,11000,-,250,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,TUSN1L,RW04,OPESI,WI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,TUSN1L,RW04,ARUTO,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TUSN1L,RW04,IGOSI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TUSN1L,RW04,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TUSN1L,RW04,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TUSN1L,RW04,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,TUSN1L,RW04,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,TUSN1L,RW04,TUSNU,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TUSN1R,RW22,TORIT,WI,E,A,E   , ,   ,CF, ,TPG,WI,D, ,      ,2232,0070,2230,0090,+,01500,     ,11000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
SID:020,5,TUSN1R,RW22,ONODI,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TUSN1R,RW22,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TUSN1R,RW22,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TUSN1R,RW22,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TUSN1R,RW22,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TUSN1R,RW22,TUSNU,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GUNA2P,ALL,GUNAN,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
STAR:020,5,GUNA2P,ALL,ASUNA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GUNA2P,ALL,IBOXA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GUNA2P,ALL,ASODU,WI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,GUNA2P,ALL,AKBIG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,GUNA2P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IGUT1P,ALL,IGUTU,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
STAR:020,5,IGUT1P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MIBE2P,ALL,MIBEL,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
STAR:020,5,MIBE2P,ALL,ASUNA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MIBE2P,ALL,IBOXA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MIBE2P,ALL,ASODU,WI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,MIBE2P,ALL,AKBIG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,MIBE2P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TOMA2P,ALL,TOMAN,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
STAR:020,5,TOMA2P,ALL,KARTO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TOMA2P,ALL,GUNUD,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TOMA2P,ALL,UPSAN,WI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TOMA2P,ALL,SANUX,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TOMA2P,ALL,OMLED,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,TOMA2P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TUSN2P,ALL,TUSNU,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
STAR:020,5,TUSN2P,ALL,ASODU,WI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TUSN2P,ALL,AKBIG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUSN2P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,UGEB2P,ALL,UGEBO,WI,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDN,WI,P,A, , , , ;
STAR:020,5,UGEB2P,ALL,UPSAN,WI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,UGEB2P,ALL,SANUX,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,UGEB2P,ALL,OMLED,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,UGEB2P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D04-X,TUSPI,TUSPI,WI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04-X,TUSPI,CF04,WI,P,C,EE B, ,   ,CF, ,TPG,WI,D, ,      ,2247,0090,0450,0207,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D04-X, ,CF04,WI,P,C,E  I, ,   ,IF, ,TPG,WI,D, ,      ,2247,0090,    ,    ,+,02300,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
