SID:010,5,EPDA1B,RW24,OPVAG,SB,P,C,EY  , ,010,CF, ,GRD,SB,D, ,      ,2386,0025,2400,0030, ,     ,     ,05000, ,   ,    ,   ,SBCG,SB,P,A, , , , ;
SID:020,5,EPDA1B,RW24,EPDAR,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EPDA1B,ATNAS,EPDAR,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,05000, ,   ,    ,   ,SBCG,SB,P,A, , , , ;
SID:020,6,EPDA1B,ATNAS,CG037,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EPDA1B,ATNAS,ATNAS,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EPDA1B,KOXAL,EPDAR,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,05000, ,   ,    ,   ,SBCG,SB,P,A, , , , ;
SID:020,6,EPDA1B,KOXAL,CG027,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EPDA1B,KOXAL,KOXAL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIDE1B,RW24,OPVAG,SB,P,C,EY  , ,010,CF, ,GRD,SB,D, ,      ,2386,0025,2400,0030, ,     ,     ,05000, ,   ,    ,   ,SBCG,SB,P,A, , , , ;
SID:020,5,MIDE1B,RW24,MIDED,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MIDE1B,BRAKE,MIDED,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,05000, ,   ,    ,   ,SBCG,SB,P,A, , , , ;
SID:030,6,MIDE1B,BRAKE,BRAKE,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
