STAR:020,2,AKOS3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AKOS3H,RW32,AKOSO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,AKOS3H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARDI3G,RW14,ARDIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,ARDI3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARDI3H,RW32,ARDIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,ARDI3H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BALO3G,RW14,BALOK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,BALO3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BALO3H,RW32,BALOK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,BALO3H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BAMI3G,RW14,BAMIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,BAMI3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BAMI3H,RW32,BAMIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,BAMI3H,RW32,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BIMS3G,RW14,BIMSO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
STAR:020,2,BIMS3G,RW14,KST,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BIMS3H,RW32,BIMSO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL120,     , ,   ,    ,   ,KST,UA,D, , , , , ;
