SID:010,2,PPE1A,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1810,    ,+,00490,     ,18500, ,   ,    ,   ,PPE,MM,D, , , , , ;
SID:020,2,PPE1A,RW18,PPE,MM,D, ,V   , ,   ,FD, ,PPE,MM,D, ,      ,0000,0000,1810,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PPE1A,RW18,PPE,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PPE1B,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0010,    ,+,00490,     ,18500, ,   ,    ,   ,PPE,MM,D, , , , , ;
SID:020,2,PPE1B,RW36,PPE,MM,D, ,V   , ,   ,FD, ,PPE,MM,D, ,      ,0000,0000,0010,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PPE1B,RW36,PPE,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D18,PPE,PPE,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,PPE,PPE,MM,D, ,V   , ,   ,FD, ,PPE,MM,D, ,      ,0000,0000,3430,0080,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,PPE,CD18,MM,P,C,EE  ,R,   ,CF,Y,PPE,MM,D, ,      ,0010,0080,1810,0010,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,CD18,MM,P,C,E  I, ,   ,IF, ,PPE,MM,D, ,      ,0010,0080,    ,    ,+,02700,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,FD18,MM,P,C,E  F, ,   ,CF, ,PPE,MM,D, ,      ,0010,0050,1810,0030,+,01800,     ,     , ,   ,    ,   ,PPE,MM,D, , ,0, ,S;
APPCH:025,D,D18, ,30VOR,MM,P,C,E S , ,   ,CF, ,PPE,MM,D, ,      ,0010,0030,1810,0020,+,01200,     ,     , ,   ,-306,   , , , , , ,0, ,S;
APPCH:030,D,D18, ,PPE,MM,D, ,V  M, ,   ,CF, ,PPE,MM,D, ,      ,0000,0000,1810,0030, ,00219,     ,     , ,   ,-306,   , , , , , ,0, ,S;
APPCH:040,D,D18, ,PPE,MM,D, ,V M , ,   ,FD, ,PPE,MM,D, ,      ,0000,0000,1810,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,PPE,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,PPE,PPE,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,PPE,PPE,MM,D, ,V   , ,   ,FD, ,PPE,MM,D, ,      ,0000,0000,1630,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,PPE,CD36,MM,P,C,EE  ,R,   ,CF,Y,PPE,MM,D, ,      ,1810,0080,0010,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D36, ,CD36,MM,P,C,E  I, ,   ,IF, ,PPE,MM,D, ,      ,1810,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36, ,FD36,MM,P,C,E  F, ,   ,CF, ,PPE,MM,D, ,      ,1810,0050,0010,0030,+,01200,     ,     , ,   ,    ,   ,PPE,MM,D, , ,0, ,S;
APPCH:030,D,D36, ,MD36,MM,P,C,E  M, ,   ,CF, ,PPE,MM,D, ,      ,1810,0030,0010,0020, ,00555,     ,     , ,   ,-295,   , , , , , ,0, ,S;
APPCH:040,D,D36, ,PPE,MM,D, ,V M , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D36, ,PPE,MM,D, ,V   , ,   ,FD, ,PPE,MM,D, ,      ,0000,0000,0010,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D36, ,PPE,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW18 ,     ,      ,00083, ,    , ,   ;N31214656,W113180912,0000;
RWY:RW36 ,     ,      ,00071, ,    , ,   ;N31202736,W113183000,0000;
