SID:010,5,ATUR1P,RW04C,SM505,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,0441,0043,0450,0055, ,     ,     ,18500, ,   ,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,ATUR1P,RW04C,SM704,MM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ATUR1P,RW04C,SM706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATUR1P,RW04C,SM710,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR1P,RW04C,SM712,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATUR1P,RW04C,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATUR1Q,RW04L,SM502,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,0328,0044,0450,0060, ,     ,     ,18500, ,   ,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,ATUR1Q,RW04L,SM704,MM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ATUR1Q,RW04L,SM706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATUR1Q,RW04L,SM710,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR1Q,RW04L,SM712,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATUR1Q,RW04L,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATUR1R,RW22C,SM741,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,2263,0042,2250,0055, ,     ,     ,18500, ,   ,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,ATUR1R,RW22C,SLM,MM,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ATUR1R,RW22C,SM742,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATUR1R,RW22C,SM744,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR1R,RW22C,SM506,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATUR1R,RW22C,OTMAL,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ATUR1R,RW22C,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATUR1S,RW22R,SM740,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,2364,0048,2250,0055, ,     ,     ,18500, ,   ,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,ATUR1S,RW22R,SLM,MM,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ATUR1S,RW22R,SM742,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATUR1S,RW22R,SM744,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR1S,RW22R,SM506,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATUR1S,RW22R,OTMAL,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ATUR1S,RW22R,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATUR2C,RW04C,SM501,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,0435,0028,0450,0040, ,     ,     ,18500,-,210,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,ATUR2C,RW04C,SM503,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ATUR2C,RW04C,SM506,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATUR2C,RW04C,OTMAL,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR2C,RW04C,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATUR2D,RW04L,SM500,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,0267,0030,0450,0045, ,     ,     ,18500,-,210,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,ATUR2D,RW04L,MX753,MM,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ATUR2D,RW04L,SM506,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATUR2D,RW04L,OTMAL,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR2D,RW04L,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATUR2E,RW22C,SM701,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,2259,0062,2250,0074, ,     ,     ,18500, ,   ,    ,   ,MMSM,MM,P,A, , , , ;
SID:030,5,ATUR2E,RW22C,SM702,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ATUR2E,RW22C,SM706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR2E,RW22C,SM710,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATUR2E,RW22C,SM712,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ATUR2E,RW22C,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATUR2F,RW22R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2360,    ,+,09000,     ,18500, ,   ,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,ATUR2F,RW22R,SM702,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ATUR2F,RW22R,SM706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATUR2F,RW22R,SM710,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATUR2F,RW22R,SM712,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATUR2F,RW22R,ATURO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AXIR1P,RW04C,SM505,MM,P,C,EY  , ,   ,CF, ,SLM,MM,D, ,      ,0441,0043,0450,0055, ,     ,     ,18500, ,   ,    ,   ,MMSM,MM,P,A, , , , ;
SID:020,5,AXIR1P,RW04C,SM704,MM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,AXIR1P,RW04C,SM706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AXIR1P,RW04C,SM710,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AXIR1P,RW04C,SM712,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
