SID:010,2,IP1C,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,IP1C,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IP1C,RW17,MGA,NW,D, ,V   , ,   ,FD, ,MGA,NW,D, ,      ,0000,0000,0940,0070,-,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IP1C,RW17,NORAC,NW,E,A,E C , ,   ,CF, ,MGA,NW,D, ,      ,0950,0168,0940,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IP1C,RW17,MISGA,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IP1C,RW17,IP,NW,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IP2F,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,IP2F,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IP2F,RW35,NORAC,NW,E,A,E C , ,   ,CF, ,MGA,NW,D, ,      ,0950,0168,0940,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IP2F,RW35,MISGA,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IP2F,RW35,IP,NW,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LTO3A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LTO3A,RW17,MGA,NW,D, ,VY  , ,   ,CF, ,MGA,NW,D, ,      ,0000,0000,1670,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LTO3A,RW17, , , , ,    ,R,   ,VD, ,MGA,NW,D, ,      ,    ,    ,2850,0060,-,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LTO3A,RW17,LTO,NW,D, ,VE  , ,   ,CF, ,LTO,NW,D, ,      ,0000,0000,3210,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LTO4B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LTO4B,RW35, , , , ,    ,L,   ,CR, ,LTO,NW,D, ,      ,1380,    ,2560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LTO4B,RW35,LTO,NW,D, ,VE  , ,   ,CF, ,LTO,NW,D, ,      ,0000,0000,3210,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MG1,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MG1,RW17, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MG1,RW17,MG,NW,P,N,E   , ,   ,FD, ,LTO,NW,D, ,      ,1244,0215,1040,0290,-,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MG1,RW17, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MR1C,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MR1C,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MR1C,RW17,MGA,NW,D, ,V   , ,   ,FD, ,MGA,NW,D, ,      ,0000,0000,0940,0070,-,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MR1C,RW17,NORAC,NW,E,A,EYC , ,   ,CF, ,MGA,NW,D, ,      ,0950,0168,0940,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MR1C,RW17,OUANA,NW,E,A,E C , ,   ,CF, ,MGA,NW,D, ,      ,0485,0266,0050,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MR1C,RW17,MR,NW,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MR2F,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MR2F,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MR2F,RW35,NORAC,NW,E,A,EYC , ,   ,CF, ,MGA,NW,D, ,      ,0950,0168,0940,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MR2F,RW35,OUANA,NW,E,A,E C , ,   ,CF, ,MGA,NW,D, ,      ,0485,0266,0050,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MR2F,RW35,MR,NW,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SEP1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,2,SEP1A,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SEP1A,RW17,MGA,NW,D, ,V   , ,   ,FD, ,MGA,NW,D, ,      ,0000,0000,0800,0070,-,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SEP1A,RW17, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0800,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IP1N,ALL,IP,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,IP1N,ALL,MISGA,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IP1N,ALL,MGA,NW,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IP1R,ALL,IP,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,IP1R,ALL,NEMID,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IP1R,ALL,REDIK,NW,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KQ1M,ALL,KQ,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KQ1M,ALL,GIRAD,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KQ1M,ALL,MGA,NW,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KQ1N,ALL,KQ,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KQ1N,ALL,LTO,NW,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KQ1N,ALL,GIRAD,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KQ1N,ALL,GIRAD,NW,E,A,E C , ,   ,FD, ,LTO,NW,D, ,      ,1549,0085,1550,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KQ1N,ALL,D155P,NW,P,C,E   , ,   ,CF, ,LTO,NW,D, ,      ,1550,0155,1550,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,KQ1N,ALL,MAMIT,NW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KQ1S,ALL,KQ,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KQ1S,ALL,GIRAD,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KQ1S,ALL,GIRAD,NW,E,A,E C , ,   ,FD, ,LTO,NW,D, ,      ,1549,0085,1550,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KQ1S,ALL,D155P,NW,P,C,E   , ,   ,CF, ,LTO,NW,D, ,      ,1550,0155,1550,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KQ1S,ALL,MAMIT,NW,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KQ1T,ALL,KQ,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KQ1T,ALL,LTO,NW,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KQ1T,ALL,D129I,NW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KQ1T,ALL,TIMDU,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KQ1T,ALL,MGA,NW,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LTO1N,ALL,LTO,NW,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,LTO1N,ALL,GIRAD,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LTO1N,ALL,GIRAD,NW,E,A,E C , ,   ,FD, ,LTO,NW,D, ,      ,1549,0085,1550,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LTO1N,ALL,D155P,NW,P,C,E   , ,   ,CF, ,LTO,NW,D, ,      ,1550,0155,1550,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,LTO1N,ALL,MAMIT,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,LTO1N,ALL,MG194,NW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,180,    ,   , , , , , , , , ;
STAR:070,2,LTO1N,ALL, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,LTO1N,ALL,MGA,NW,D, ,VE  , ,   ,CF, ,MGA,NW,D, ,      ,0000,0000,3470,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LU1N,ALL,LU,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,LU1N,ALL,GOSLA,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LU1N,ALL,LU91,NW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LU1N,ALL,LU96,NW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,LU1N,ALL,MGA,NW,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MR1N,ALL,MR,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MR1N,ALL,KAORI,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MR1N,ALL,MR94,NW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MR1N,ALL,MGA,NW,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OA1N,ALL,OA,NW,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,OA1N,ALL,OBOLI,NW,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OA1N,ALL,OA89,NW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OA1N,ALL,OA94,NW,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,OA1N,ALL,MGA,NW,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
