STAR:030,5,AROB4T,RW22,TAF,NT,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AROB4T,RW22,TAVIS,NT,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASOK3M,RW22,ASOKI,NT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ASOK3M,RW22,TAVIS,NT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ASOK3M,RW22,MOANA,NT,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASOK3V,RW04,ASOKI,NT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ASOK3V,RW04,TAVIS,NT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ASOK3V,RW04,MOANA,NT,P,C,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ASOK3V,RW04,TAF,NT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ASOK3V,RW04,D219F,NT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ASOK3V,RW04,OVINI,NT,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ASOK4K,RW04,ASOKI,NT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ASOK4K,RW04,TAVIS,NT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ASOK4K,RW04,TAF,NT,D, ,V C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASOK4K,RW04,KARNO,NT,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ASOK4T,RW22,ASOKI,NT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ASOK4T,RW22,TAVIS,NT,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDUT3M,RW22,IDUTA,NT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,IDUT3M,RW22,TAF35,NT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,2,IDUT3M,RW22,TAF,NT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,IDUT3M,RW22,D042J,NT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,IDUT3M,RW22,MOANA,NT,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDUT3V,RW04,IDUTA,NT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,IDUT3V,RW04,D252R,NT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDUT3V,RW04,D239R,NT,P,C,E   ,L,   ,AF, ,TAF,NT,D, ,      ,2390,0180,2520,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDUT3V,RW04,D225R,NT,P,C,E   ,L,   ,AF, ,TAF,NT,D, ,      ,2250,0180,2390,    ,+,03000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,2,IDUT3V,RW04,D219R,NT,P,C,E   ,L,   ,AF, ,TAF,NT,D, ,      ,2190,0180,2250,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,IDUT3V,RW04,OVINI,NT,P,C,EECH, ,   ,CF, ,TAF,NT,D, ,      ,2190,0130,0390,0050,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D04-Z,OVINI,OVINI,NT,P,C,EECC,R,   ,HF, , , , , ,      ,    ,    ,0390,0050,+,03000,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:010,D,D04-Z, ,OVINI,NT,P,C,E  I, ,   ,IF, ,TAF,NT,D, ,      ,2190,0130,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04-Z, ,FS04Z,NT,P,C,E  F, ,   ,CF, ,TAF,NT,D, ,      ,2190,0104,0390,0026,+,03000,     ,     , ,   ,    ,   ,TAF,NT,D, ,B,0, ,S;
APPCH:030,D,D04-Z, ,MA04,NT,P,C,E  M, ,   ,CF, ,TAF,NT,D, ,      ,2190,0020,0390,0084, ,00297,     ,     , ,   ,-303,   , , , , , ,0, ,S;
APPCH:040,D,D04-Z, ,TAF,NT,D, ,V M , ,   ,CF, ,TAF,NT,D, ,      ,0000,0000,0390,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04-Z, ,MOANA,NT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D04-Z, ,MOANA,NT,P,C,E  H,R,   ,HF, , , , , ,      ,    ,    ,2220,0050,+,05000,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:070,D,D04-Z, ,OVINI,NT,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D22,MOANA,MOANA,NT,P,C,EECC,R,   ,HF, , , , , ,      ,    ,    ,2220,0050,+,03000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,D,D22, ,MOANA,NT,P,C,E  I, ,   ,IF, ,TAF,NT,D, ,      ,0420,0130,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D22, ,FF22,NT,P,C,E  F, ,   ,CF, ,TAF,NT,D, ,      ,0420,0090,2220,0040,+,03000,     ,     , ,   ,    ,   ,TAF,NT,D, ,B,0, ,S;
APPCH:030,D,D22, ,MA22,NT,P,C,E  M, ,   ,CF, ,TAF,NT,D, ,      ,0420,0020,2220,0070, ,00621,     ,     , ,   ,-321,   , , , , , ,0, ,S;
APPCH:040,D,D22, ,TAF,NT,D, ,V M , ,   ,CF, ,TAF,NT,D, ,      ,0000,0000,2220,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D22, ,OVINI,NT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D22, ,OVINI,NT,P,C,E CH,R,   ,HF, , , , , ,      ,    ,    ,0390,0050,+,05000,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:070,D,D22, ,MOANA,NT,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I04-Y,TAF,TAF,NT,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I04-Y,TAF,CI04,NT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I04-Y,TAF,CI04,NT,P,C,EY  , ,   ,FC, ,TAF,NT,D, ,      ,2205,0151,1740,0044,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I04-Y,TAF,CI04,NT,P,C,EE  ,R,   ,CF,Y,PT,NT,P,I,      ,2210,0156,0410,0050,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I04-Y, ,CI04,NT,P,C,E  I, ,   ,IF, ,PT,NT,P,I,      ,2210,0156,    ,    ,J,03500,03500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I04-Y, ,FI04,NT,P,C,E  F, ,   ,CF, ,PT,NT,P,I,      ,2219,0123,0410,0033,H,03500,03500,     , ,   ,-300,   ,TAF,NT,D, ,A,0,D,S;
APPCH:030,I,I04-Y, ,RW04,NT,P,G,G  M, ,   ,CF, ,PT,NT,P,I,      ,2213,0017,0410,0105, ,00055,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I04-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I04-Y, ,TAF,NT,D, ,VE H,E,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I04-Z,OVINI,OVINI,NT,P,C,EECC,R,   ,HF, , , , , ,      ,    ,    ,0390,0050,+,03000,     ,     ,-,200,    ,   , , , , , ,0,D,S;
APPCH:010,I,I04-Z, ,OVINI,NT,P,C,E CI, ,   ,IF, ,PT,NT,P,I,      ,2196,0135,    ,    ,J,03000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I04-Z, ,FF04Z,NT,P,C,E  F, ,   ,CF, ,PT,NT,P,I,      ,2198,0108,0410,0027,H,03000,03000,     , ,   ,-300,   ,TAF,NT,D, ,B,0,D,S;
APPCH:030,I,I04-Z, ,RW04,NT,P,G,G  M, ,   ,CF, ,PT,NT,P,I,      ,2213,0017,0410,0090, ,00055,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I04-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,00510,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I04-Z, ,MOANA,NT,P,C,E C , ,   ,CF, ,TAF,NT,D, ,      ,0420,0130,0420,0130,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I04-Z, ,MOANA,NT,P,C,E  H,R,   ,HF, , , , , ,      ,    ,    ,2220,0050,+,05000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:070,I,I04-Z, ,OVINI,NT,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R04,DUBAK,DUBAK,NT,P,C,E CA, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,DUBAK,KARNO,NT,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:030,A,R04,DUBAK,IAA04,NT,P,C,EECB, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,KARNO,KARNO,NT,E,A,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,KARNO,IAA04,NT,P,C,EECB, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,VEDRI,VEDRI,NT,P,C,E CA, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,VEDRI,KARNO,NT,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:030,A,R04,VEDRI,IAA04,NT,P,C,EECB, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:010,R,R04, ,IAA04,NT,P,C,E CI, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:020,R,R04, ,FAA04,NT,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0410,0035, ,03000,     ,     , ,   ,    ,   ,TAF,NT,D, ,B,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
