APPCH:010,A,N03,SW,SW,OP,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,05000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N03,SW,SW,OP,D,B,EY  , ,   ,FC, ,NH,OP,D, ,      ,0306,0521,2000,0075,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N03,SW,FN03,OP,P,C,EE  ,R,   ,CF,Y,NH,OP,D, ,      ,0301,0472,0350,0030,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N03, ,FN03,OP,P,C,E  F, ,   ,IF, ,SW,OP,D,B,      ,    ,    ,    ,    ,+,01700,     ,05000, ,   ,    ,   ,SW,OP,D,B, ,0, ,S;
APPCH:030,N,N03, ,RW03,OP,P,G,G  M, ,   ,CF, ,SW,OP,D,B,      ,    ,    ,0350,0044, ,00308,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N03, ,SW,OP,D,B,EYM , ,   ,CF, ,NH,OP,D, ,      ,0306,0521,0350,0005,+,00660,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N03, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0350,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N03, ,SW,OP,D,B,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N21,SW,SW,OP,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,05000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N21,SW,SW,OP,D,B,EY  , ,   ,FC, ,NH,OP,D, ,      ,0306,0521,0100,0075,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N21,SW,FN21,OP,P,C,EE  ,R,   ,CF,Y,NH,OP,D, ,      ,0302,0568,2050,0030,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N21, ,FN21,OP,P,C,E  F, ,   ,IF, ,SW,OP,D,B,      ,    ,    ,    ,    ,+,01700,     ,05000, ,   ,    ,   ,SW,OP,D,B, ,0, ,S;
APPCH:030,N,N21, ,RW21,OP,P,G,G  M, ,   ,CF, ,SW,OP,D,B,      ,    ,    ,2050,0044, ,00308,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N21, ,SW,OP,D,B,EYM , ,   ,CF, ,NH,OP,D, ,      ,0306,0521,2050,0004,+,00660,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N21, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2050,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N21, ,SW,OP,D,B,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW03 ,     ,      ,00258, ,    , ,   ;N26573359,E068522571,0000;
RWY:RW21 ,     ,      ,00258, ,    , ,   ;N26581954,E068525671,0000;
