SID:030,2,MGA2V,RW28,VJF,LE,D, ,V   , ,   ,CF, ,VJF,LE,D, ,      ,0000,0000,1470,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MGA2V,RW28,TOBOS,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MGA2V,RW28,MGA,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MGA2X,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0980,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,MGA2X,RW10, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MGA2X,RW10,VJF,LE,D, ,V   , ,   ,CF, ,VJF,LE,D, ,      ,0000,0000,1470,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MGA2X,RW10,TOBOS,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MGA2X,RW10,MGA,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MGA2Y,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0980,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,MGA2Y,RW10,TOBOS,LE,P,C,E   , ,   ,CF, ,AOG,LE,D, ,      ,0939,0651,0940,0610, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MGA2Y,RW10,MGA,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MGA2Z,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2780,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,MGA2Z,RW28, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MGA2Z,RW28,TOBOS,LE,P,C,E   , ,   ,CF, ,AOG,LE,D, ,      ,0939,0651,0940,0630, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MGA2Z,RW28,MGA,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONUB2W,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0980,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,ONUB2W,RW10, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ONUB2W,RW10,ALAOS,LE,P,C,E   , ,   ,CF, ,AOG,LE,D, ,      ,3450,0352,3450,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONUB2W,RW10,ONUBA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONUB2X,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2780,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,ONUB2X,RW28, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ONUB2X,RW28,ALAOS,LE,P,C,E   , ,   ,CF, ,AOG,LE,D, ,      ,3450,0352,3450,0280, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONUB2X,RW28,ONUBA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIMO2W,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0980,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,PIMO2W,RW10,TOBOS,LE,P,C,E   , ,   ,CF, ,AOG,LE,D, ,      ,0939,0651,0940,0610, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIMO2W,RW10,MABEL,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIMO2W,RW10,PIMOS,LE,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIMO2X,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0980,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,PIMO2X,RW10, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIMO2X,RW10,VJF,LE,D, ,V   , ,   ,CF, ,VJF,LE,D, ,      ,0000,0000,1470,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIMO2X,RW10,TOBOS,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIMO2X,RW10,MABEL,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PIMO2X,RW10,PIMOS,LE,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIMO2Y,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2780,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,PIMO2Y,RW28, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIMO2Y,RW28,TOBOS,LE,P,C,E   , ,   ,CF, ,AOG,LE,D, ,      ,0939,0651,0940,0630, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIMO2Y,RW28,MABEL,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIMO2Y,RW28,PIMOS,LE,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIMO2Z,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2780,    ,+,02000,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,PIMO2Z,RW28, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1170,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIMO2Z,RW28,VJF,LE,D, ,V   , ,   ,CF, ,VJF,LE,D, ,      ,0000,0000,1470,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIMO2Z,RW28,TOBOS,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIMO2Z,RW28,MABEL,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PIMO2Z,RW28,PIMOS,LE,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RD123I,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0980,    ,+,00490,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,1,RD123I,RW10,TORRE,LE,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RD123I,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2780,    ,+,00490,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,1,RD123I,RW28,TORRE,LE,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RD123I, ,TORRE,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,RD123I, ,ANDEV,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RD125I,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0980,    ,+,00490,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,1,RD125I,RW10,TORRE,LE,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RD125I,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2780,    ,+,00490,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,1,RD125I,RW28,TORRE,LE,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RD125I, ,TORRE,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,RD125I, ,CAZON,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RD125I, ,CANAL,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RD125I, ,ZUJAR,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RD169I,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0980,    ,+,00490,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,1,RD169I,RW10,TAGOR,LE,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RD169I,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2780,    ,+,00490,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,1,RD169I,RW28,TAGOR,LE,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RD169I, ,TAGOR,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,06000, ,   ,    ,   ,AOG,LE,D, ,B, , , ;
SID:020,2,RD169I, ,SARES,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RD169I, ,MABEL,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RD123V,ALL,ANDEV,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   ,AOG,LE,D, ,B, , , ;
STAR:020,2,RD123V,ALL,TORRE,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RD123V,ALL,LUCAR,LE,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RD123V,ALL,AOG,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RD125V,ALL,ZUJAR,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL250,     ,     , ,   ,    ,   ,AOG,LE,D, ,B, , , ;
STAR:020,2,RD125V,ALL,CANAL,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RD125V,ALL,CAZON,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RD125V,ALL,TORRE,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,RD125V,ALL,LUCAR,LE,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,RD125V,ALL,AOG,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RD169V,ALL,MABEL,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL210,     ,     , ,   ,    ,   ,AOG,LE,D, ,B, , , ;
STAR:020,2,RD169V,ALL,SARES,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RD169V,ALL,DONIA,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RD169V,ALL,TAGOR,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,RD169V,ALL,AOG,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,I,I10-X, ,CF10,LE,P,C,E  I, ,   ,IF, ,IAOG,LE,P,I,      ,2779,0128,    ,    ,J,01800,01800,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I10-X, ,FI10X,LE,P,C,E  F, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0075,0980,0053,H,01800,01800,     , ,   ,-300,   ,LERT,LE,P,A, ,0,D,S;
APPCH:030,I,I10-X, ,RW10,LE,P,G,G  M, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0023,0980,0052, ,00114,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I10-X, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0980,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I10-X, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I10-Y,KEMAO,KEMAO,LE,E,A,EECC,L,   ,HF, , , , , ,      ,    ,    ,0970,0050,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I10-Y, ,KEMAO,LE,E,A,E CI, ,   ,IF, ,IAOG,LE,P,I,      ,2779,0113,    ,    ,J,02000,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I10-Y, ,FI10,LE,P,C,E  F, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0081,0980,0032,H,02000,02000,     , ,   ,-300,   ,LERT,LE,P,A, ,0,D,S;
APPCH:030,I,I10-Y, ,RW10,LE,P,G,G  M, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0023,0980,0058, ,00114,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I10-Y, ,RW10,LE,P,G,G M , ,   ,FA, ,VJF,LE,D, ,      ,3231,0310,0980,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I10-Y, ,KEMAO,LE,E,A,E C ,L,   ,CF,Y,VJF,LE,D, ,      ,3135,0379,2520,0100, ,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I10-Y, ,KEMAO,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0970,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I10-Z,KEMAO,KEMAO,LE,E,A,EECC,L,   ,HF, , , , , ,      ,    ,    ,0970,0050,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I10-Z, ,KEMAO,LE,E,A,E CI, ,   ,IF, ,IAOG,LE,P,I,      ,2779,0113,    ,    ,J,02000,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I10-Z, ,FI10,LE,P,C,E  F, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0081,0980,0032,H,02000,02000,     , ,   ,-300,   ,AOG,LE,D, ,A,0,D,S;
APPCH:030,I,I10-Z, ,RW10,LE,P,G,G  M, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0023,0980,0058, ,00114,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I10-Z, ,RW10,LE,P,G,G M , ,   ,FA, ,VJF,LE,D, ,      ,3231,0310,0980,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I10-Z, ,KEMAO,LE,E,A,E C ,L,   ,CF,Y,VJF,LE,D, ,      ,3135,0379,2770,0100, ,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I10-Z, ,KEMAO,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0970,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L10-X, ,CF10,LE,P,C,E  I, ,   ,IF, ,IAOG,LE,P,I,      ,2779,0128,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L10-X, ,FF10X,LE,P,C,E  F, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0076,0980,0052,+,01800,     ,     , ,   ,    ,   ,LERT,LE,P,A, ,0,D,S;
APPCH:030,L,L10-X, ,ML10,LE,P,C,E  M, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0031,0980,0045, ,00369,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L10-X, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0980,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L10-X, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,KEMAO,KEMAO,LE,E,A,EECC,L,   ,HF, , , , , ,      ,    ,    ,0970,0050,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L10-Y, ,KEMAO,LE,E,A,E CI, ,   ,IF, ,IAOG,LE,P,I,      ,2779,0113,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L10-Y, ,FF10Y,LE,P,C,E  F, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0082,0980,0031,+,02000,     ,     , ,   ,    ,   ,LERT,LE,P,A, ,0,D,S;
APPCH:030,L,L10-Y, ,ML10,LE,P,C,E  M, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0031,0980,0051, ,00369,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L10-Y, ,ML10,LE,P,C,E M , ,   ,FA, ,VJF,LE,D, ,      ,3221,0316,0980,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L10-Y, ,KEMAO,LE,E,A,E C ,L,   ,CF,Y,VJF,LE,D, ,      ,3135,0379,2520,0100, ,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L10-Y, ,KEMAO,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0970,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Z,KEMAO,KEMAO,LE,E,A,EECC,L,   ,HF, , , , , ,      ,    ,    ,0970,0050,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L10-Z, ,KEMAO,LE,E,A,E CI, ,   ,IF, ,IAOG,LE,P,I,      ,2779,0113,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L10-Z, ,FF10Z,LE,P,C,E  F, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0082,0980,0031,+,02000,     ,     , ,   ,    ,   ,AOG,LE,D, ,A,0,D,S;
APPCH:030,L,L10-Z, ,ML10,LE,P,C,E  M, ,   ,CF, ,IAOG,LE,P,I,      ,2779,0031,0980,0051, ,00369,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L10-Z, ,ML10,LE,P,C,E M , ,   ,FA, ,VJF,LE,D, ,      ,3221,0316,0980,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L10-Z, ,KEMAO,LE,E,A,E C ,L,   ,CF,Y,VJF,LE,D, ,      ,3135,0379,2770,0100, ,02000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:070,L,L10-Z, ,KEMAO,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0970,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T10,GILMA,GILMA,LE,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T10,GILMA, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T10,GILMA,CT10,LE,P,C,EE  ,R,   ,AF, ,AOG,LE,D, ,      ,2743,0100,2400,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T10, ,CT10,LE,P,C,E  I, ,   ,IF, ,AOG,LE,D, ,      ,2743,0100,    ,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T10, ,FT10,LE,P,C,E  F, ,   ,CF, ,AOG,LE,D, ,      ,2743,0050,0940,0050,+,01400,     ,     , ,   ,    ,   ,AOG,LE,D, ,A,0,D,S;
APPCH:030,T,T10, ,MT10,LE,P,C,E  M, ,   ,CF, ,AOG,LE,D, ,      ,2742,0018,0940,0032, ,00368,     ,     , ,   ,-300,   , , , , , ,0,D,S;
