SID:010,5,LOXU2J,RW01, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0120,    ,+,00520,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,LOXU2J,RW01,AQ602,OJ,P,C,E   , ,010,CF, ,RAM,LL,D, ,      ,1193,0014,0040,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LOXU2J,RW01,MODOV,OJ,P,C,EY  , ,010,CF, ,RAM,LL,D, ,      ,0213,0127,0150,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LOXU2J,RW01,AQ610,OJ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,5,LOXU2J,RW01,LOXUS,OJ,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOXU2P,RW19, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1920,    ,+,00573,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,LOXU2P,RW19,AQ702,OJ,P,C,E   , ,010,CF, ,AQB,OJ,D, ,      ,1920,0106,1920,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LOXU2P,RW19,AQ714,OJ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,LOXU2P,RW19,AQ716,OJ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LOXU2P,RW19,AQ718,OJ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,LOXU2P,RW19,ORDOX,OJ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LOXU2P,RW19,LOXUS,OJ,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TAMI1B,RW01, , , , ,    , ,   ,CD, ,AQB,OJ,D, ,      ,    ,    ,0120,0060, ,     ,     ,13000, ,   ,    ,   ,AQB,OJ,D, ,B, , , ;
SID:020,2,TAMI1B,RW01, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3390,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,TAMI1B,RW01,D009R,OJ,P,C,EY  , ,   ,CF, ,AQB,OJ,D, ,      ,0090,0180,0090,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TAMI1B,RW01, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2340,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,2,TAMI1B,RW01,AQB,OJ,D, ,VYC , ,   ,CF, ,AQB,OJ,D, ,      ,0000,0000,1890,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,TAMI1B,RW01, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0530,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:070,2,TAMI1B,RW01,D083Y,OJ,P,C,E   , ,   ,CF, ,AQB,OJ,D, ,      ,0825,0250,0830,0190,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,TAMI1B,RW01,TAMIM,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TAMI1D,RW19,AQB,OJ,D, ,V   , ,   ,CF, ,AQB,OJ,D, ,      ,0000,0000,1920,0010, ,     ,     ,13000, ,   ,    ,   ,AQB,OJ,D, ,B, , , ;
SID:020,2,TAMI1D,RW19,D192K,OJ,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TAMI1D,RW19, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3270,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,TAMI1D,RW19,AQB,OJ,D, ,VY  , ,   ,CF, ,AQB,OJ,D, ,      ,0000,0000,0120,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TAMI1D,RW19, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1130,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,2,TAMI1D,RW19,D083Y,OJ,P,C,E   , ,   ,CF, ,AQB,OJ,D, ,      ,0825,0250,0830,0200,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,TAMI1D,RW19,TAMIM,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TAMI2J,RW01, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0120,    ,+,00520,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,TAMI2J,RW01,AQ602,OJ,P,C,E   , ,010,CF, ,RAM,LL,D, ,      ,1193,0014,0040,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TAMI2J,RW01,MODOV,OJ,P,C,EY  , ,010,CF, ,RAM,LL,D, ,      ,0213,0127,0150,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TAMI2J,RW01,ORMET,OJ,P,C,E  H,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,5,TAMI2J,RW01,ELETA,OJ,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,TAMI2J,RW01,TAMIM,OJ,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TAMI2P,RW19, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1920,    ,+,00573,     ,13000, ,   ,    ,   ,OJAQ,OJ,P,A, , , , ;
SID:020,5,TAMI2P,RW19,AQ702,OJ,P,C,E   , ,010,CF, ,AQB,OJ,D, ,      ,1920,0106,1920,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TAMI2P,RW19,AQ704,OJ,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,TAMI2P,RW19,GESEK,OJ,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,TAMI2P,RW19,ELETA,OJ,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TAMI2P,RW19,TAMIM,OJ,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TAPK1B,RW01, , , , ,    , ,   ,CD, ,AQB,OJ,D, ,      ,    ,    ,0120,0060, ,     ,     ,13000, ,   ,    ,   ,AQB,OJ,D, ,B, , , ;
SID:015,2,TAPK1B,RW01, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3390,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,TAPK1B,RW01,D009R,OJ,P,C,EY  , ,   ,CF, ,AQB,OJ,D, ,      ,0090,0180,0090,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TAPK1B,RW01, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0470,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,TAPK1B,RW01,TAPKO,OJ,E,A,EEC , ,   ,CF, ,AQB,OJ,D, ,      ,0170,0450,0170,0230,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TAPK1D,RW19,AQB,OJ,D, ,V   , ,   ,CF, ,AQB,OJ,D, ,      ,0000,0000,1920,0010, ,     ,     ,13000, ,   ,    ,   ,AQB,OJ,D, ,B, , , ;
SID:020,2,TAPK1D,RW19,D192K,OJ,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TAPK1D,RW19, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3270,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,TAPK1D,RW19,AQB,OJ,D, ,V   , ,   ,CF, ,AQB,OJ,D, ,      ,0000,0000,0120,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TAPK1D,RW19,TAPKO,OJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
