SID:040,4,BIXAD2,RW19L,AMBLE,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,BIXAD2,RW19L,DEBAY,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,BIXAD2,RW19L,BUKBU,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,BIXAD2,RW19L,BIXAD,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BIXAD2,RW19R,DAMDA,YB,P,C,EY  , ,010,CF, ,BN,YB,D, ,      ,2041,0077,1960,0060, ,     ,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,BIXAD2,RW19R,TOGIN,YB,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BIXAD2,RW19R,ALBUB,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,4,BIXAD2,RW19R,AMBLE,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,BIXAD2,RW19R,DEBAY,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,BIXAD2,RW19R,BUKBU,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,BIXAD2,RW19R,BIXAD,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BN4,RW01L,DE01L,YB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,BN,YB,D, , , , , ;
SID:020,1,BN4,RW01L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BN4,RW01L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BN4,RW01R,DE01R,YB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,BN,YB,D, , , , , ;
SID:020,1,BN4,RW01R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BN4,RW01R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BN4,RW19L,DE19L,YB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,BN,YB,D, , , , , ;
SID:020,1,BN4,RW19L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BN4,RW19L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BN4,RW19R,DE19R,YB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,BN,YB,D, , , , , ;
SID:020,1,BN4,RW19R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BN4,RW19R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GUMKI2,RW01R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0160,    ,+,00600,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,GUMKI2,RW01R,BEERN,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GUMKI2,RW01R,OLMAL,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,GUMKI2,RW01R,KAKEB,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,4,GUMKI2,RW01R,ESNIT,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,GUMKI2,RW01R,GUMKI,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GUMKI2,RW19L,BOSVU,YB,P,C,EY  , ,010,CF, ,BN,YB,D, ,      ,1960,0033,1960,0010, ,     ,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,GUMKI2,RW19L, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1960,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GUMKI2,RW19L,DADAN,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,GUMKI2,RW19L,DENIS,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,GUMKI2,RW19L,LILEE,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,GUMKI2,RW19L,IDPAT,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,GUMKI2,RW19L,DUGAL,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,GUMKI2,RW19L,BEMAN,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,GUMKI2,RW19L,IDKOS,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,4,GUMKI2,RW19L,GUMKI,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SANEG2,RW01R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0160,    ,+,00600,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,SANEG2,RW01R,BEERN,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SANEG2,RW01R,OLMAL,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SANEG2,RW01R,KAKEB,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SANEG2,RW01R,OBDES,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:060,4,SANEG2,RW01R,UPRIG,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,285,    ,   , , , , , , , , ;
SID:070,4,SANEG2,RW01R,METEP,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,SANEG2,RW01R,BEKAG,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,SANEG2,RW01R,SANEG,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SANEG2,RW19L,BOSVU,YB,P,C,EY  , ,010,CF, ,BN,YB,D, ,      ,1960,0033,1960,0010, ,     ,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,SANEG2,RW19L, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1960,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SANEG2,RW19L,DADAN,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,SANEG2,RW19L,DENIS,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SANEG2,RW19L,LILEE,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,SANEG2,RW19L,SANEG,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SCOTT4,RW01R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0160,    ,+,00600,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,SCOTT4,RW01R,BEERN,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SCOTT4,RW01R,OLMAL,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SCOTT4,RW01R,KAKEB,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,4,SCOTT4,RW01R,UGUMO,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,SCOTT4,RW01R,IBIMU,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,SCOTT4,RW01R,NOPAS,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,SCOTT4,RW01R,SCOTT,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SCOTT4,RW19L,BOSVU,YB,P,C,EY  , ,010,CF, ,BN,YB,D, ,      ,1960,0033,1960,0010, ,     ,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,SCOTT4,RW19L, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1960,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SCOTT4,RW19L,DADAN,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,SCOTT4,RW19L,DENIS,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SCOTT4,RW19L,LILEE,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,SCOTT4,RW19L,IDPAT,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,SCOTT4,RW19L,DUGAL,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,SCOTT4,RW19L,SCOTT,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,WACKO4,RW01R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0160,    ,+,00600,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,WACKO4,RW01R,BEERN,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,WACKO4,RW01R,OLMAL,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,WACKO4,RW01R,KAKEB,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,WACKO4,RW01R,OBDES,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:060,4,WACKO4,RW01R,UPRIG,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,285,    ,   , , , , , , , , ;
SID:070,4,WACKO4,RW01R,BAABA,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,WACKO4,RW01R,CARSL,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,WACKO4,RW01R,LAWNN,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,4,WACKO4,RW01R,WACKO,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,WACKO4,RW19L,CITEE,YB,P,C,EY  , ,010,CF, ,BN,YB,D, ,      ,1962,0070,1960,0050, ,     ,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,WACKO4,RW19L,TOGIN,YB,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,4,WACKO4,RW19L,IGMAS,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,WACKO4,RW19L,WACKO,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,WACKO4,RW19R,DAMDA,YB,P,C,EY  , ,010,CF, ,BN,YB,D, ,      ,2041,0077,1960,0060, ,     ,     ,10000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
SID:020,4,WACKO4,RW19R,TOGIN,YB,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,4,WACKO4,RW19R,IGMAS,YB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,WACKO4,RW19R,WACKO,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BLAK8A, ,BLAKA,YB,E,A,EE H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:010,6,BLAK8A,RW01L,BLAKA,YB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:020,6,BLAK8A,RW01L,VELKA,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BLAK8A,RW01L,BERTI,YB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BLAK8A,RW01L,PONOD,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,BLAK8A,RW01L,BISEK,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:060,6,BLAK8A,RW01L,VANTI,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,6,BLAK8A,RW01L,TANIK,YB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,6,BLAK8A,RW01R,BLAKA,YB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:020,6,BLAK8A,RW01R,VELKA,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BLAK8A,RW01R,BERTI,YB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BLAK8A,RW01R,PONOD,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,BLAK8A,RW01R,ENTOX,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:060,6,BLAK8A,RW01R,VATRO,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,6,BLAK8A,RW01R,PULEX,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,6,BLAK8A,RW01R,GLENN,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,6,BLAK8A,RW19L,BLAKA,YB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:020,6,BLAK8A,RW19L,PEGRI,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BLAK8A,RW19L,DOGMU,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BLAK8A,RW19L,LAGEV,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,09000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,BLAK8A,RW19L,PUBIV,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,BLAK8A,RW19L,ISPON,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,6,BLAK8A,RW19L,OMGUV,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:080,6,BLAK8A,RW19L,BETSO,YB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,6,BLAK8A,RW19R,BLAKA,YB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:020,6,BLAK8A,RW19R,ELKIK,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BLAK8A,RW19R,SUNUB,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BLAK8A,RW19R,LAGOB,YB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,BLAK8A,RW19R,OVNEB,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,BLAK8A,RW19R,AMITY,YB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,6,BLAK8A,RW19R,ESLUB,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,09000,     , ,   ,    ,   , , , , , , , , ;
STAR:080,6,BLAK8A,RW19R,OSEGU,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,6,BLAK8A,RW19R,PILIG,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,     ,-,230,    ,   , , , , , , , , ;
STAR:100,6,BLAK8A,RW19R,LAVIN,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:110,6,BLAK8A,RW19R,OSOKO,YB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,5,BLAK8X, ,BLAKA,YB,E,A,EE H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:010,6,BLAK8X,RW01R,BLAKA,YB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:020,6,BLAK8X,RW01R,VELKA,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BLAK8X,RW01R,ARONU,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:040,6,BLAK8X,RW01R,COTON,YB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,BLAK8X,RW01R,KASBA,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,BLAK8X,RW01R,SORVA,YB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,6,BLAK8X,RW19L,BLAKA,YB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YBBN,YB,P,A, , , , ;
STAR:020,6,BLAK8X,RW19L,PEGRI,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BLAK8X,RW19L,DOGMU,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BLAK8X,RW19L,LAGEV,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,09000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,BLAK8X,RW19L,RINKI,YB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
