SID:020,5,BAMB1E,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00500,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:030,5,BAMB1E,RW07,RUPAL,NT,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAMB1E,RW07,BAMBI,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BATO1F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00500,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BATO1F,RW25,UDOLO,NT,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BATO1F,RW25,BATOP,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BB3E,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00400,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:015,2,BB3E,RW07, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BB3E,RW07,BB,NT,D,B,EE  , ,   ,CF, ,HHN,NT,D, ,      ,2755,0452,2760,0410, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BB3F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00520,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BB3F,RW25, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BB3F,RW25,BB,NT,D,B,EE  , ,   ,CF, ,HHN,NT,D, ,      ,2755,0452,2760,0420, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDUT1E,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00500,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,5,IDUT1E,RW07,TH501,NT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDUT1E,RW07,IDUTA,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDUT1F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00500,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,5,IDUT1F,RW25,TH502,NT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDUT1F,RW25,TH504,NT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDUT1F,RW25,IDUTA,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ORAM3E,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00520,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:010,2,ORAM3E,RW07, , , , ,    , ,   ,CD, ,HHN,NT,D, ,      ,    ,    ,0670,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ORAM3E,RW07, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ORAM3E,RW07,ORAMA,NT,E,A,E C , ,   ,CF, ,HHN,NT,D, ,      ,1138,0173,1140,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ORAM3E,RW07,IDUTA,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORAM3F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00520,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ORAM3F,RW25, , , , ,    , ,   ,CD, ,HHN,NT,D, ,      ,    ,    ,2530,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ORAM3F,RW25,HHN,NT,D, ,V   ,R,   ,CF,Y,HHN,NT,D, ,      ,0000,0000,0960,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ORAM3F,RW25,ORAMA,NT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ORAM3F,RW25,IDUTA,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,REVR1F,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00500,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,5,REVR1F,RW25,TH502,NT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,REVR1F,RW25,REVRI,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,180,    ,   , , , , , , , , ;
SID:010,5,RULO1E,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00500,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,5,RULO1E,RW07,TH503,NT,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RULO1E,RW07,RULOM,NT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEAN3E,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,00520,     ,09000, ,   ,    ,   , , , , , , , , ;
