APPCH:010,A,D02,ZNT,ZNT,HL,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,07000,-,210,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02,ZNT,FD02,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D02,ZNT,FD02,HL,P,C,EY  , ,   ,FC, ,ZNT,HL,D, ,      ,2010,0064,1560,0044,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D02,ZNT,CD02,HL,P,C,EE  ,R,   ,CF,Y,ZNT,HL,D, ,      ,2010,0084,0210,0030,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D02, ,CD02,HL,P,C,E  I, ,   ,IF, ,ZNT,HL,D, ,      ,2010,0084,    ,    ,+,04000,     ,07000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D02, ,FD02,HL,P,C,E  F, ,   ,CF, ,ZNT,HL,D, ,      ,2010,0064,0210,0020,+,03050,     ,     , ,   ,    ,   ,ZNT,HL,D, , ,0, ,S;
APPCH:030,D,D02, ,MD02,HL,P,C,E  M, ,   ,CF, ,ZNT,HL,D, ,      ,2010,0034,0210,0030, ,02229,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D02, ,MD02,HL,P,C,E M , ,   ,FA, ,ZNT,HL,D, ,      ,2010,0034,0210,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D02, ,ZNT,HL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04500,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:060,D,D02, ,ZNT,HL,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2010,T010,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20,ZNT,ZNT,HL,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,07000,-,210,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20,ZNT,FD20,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20,ZNT,FD20,HL,P,C,EY  , ,   ,FC, ,ZNT,HL,D, ,      ,0210,0050,0660,0044,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D20,ZNT,CD20,HL,P,C,EE  ,L,   ,CF,Y,ZNT,HL,D, ,      ,0210,0070,2010,0030,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20, ,CD20,HL,P,C,E  I, ,   ,IF, ,ZNT,HL,D, ,      ,0210,0070,    ,    ,+,04500,     ,07000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20, ,FD20,HL,P,C,E  F, ,   ,CF, ,ZNT,HL,D, ,      ,0210,0050,2010,0020,+,04120,     ,     , ,   ,    ,   ,ZNT,HL,D, , ,0, ,S;
APPCH:025,D,D20, ,35VOR,HL,P,C,E S , ,   ,CF, ,ZNT,HL,D, ,      ,0210,0035,2010,0015,+,03640,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D20, ,RW20,HL,P,G,G  M, ,   ,CF, ,ZNT,HL,D, ,      ,1976,0016,2010,0051, ,02070,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20, ,RW20,HL,P,G,G M , ,   ,FA, ,ZNT,HL,D, ,      ,1976,0016,2010,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20, ,ZNT,HL,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04500,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20, ,ZNT,HL,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0210,T010,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW02 ,     ,      ,02057, ,    , ,   ;N31453732,E012143854,0000;
RWY:RW20 ,     ,      ,02020, ,    , ,   ;N31465593,E012151121,0000;
