SID:010,5,BISU1B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2810,    ,+,01700,     ,05000,-,250,    ,   ,VIND,VI,P,A, , , , ;
SID:020,5,BISU1B,RW28,DP791,VI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BISU1B,RW28,ND420,VI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BISU1B,RW28,BISUR,VI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BISU1D,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1010,    ,+,01700,     ,05000,-,250,    ,   ,VIND,VI,P,A, , , , ;
SID:020,5,BISU1D,RW10,DP791,VI,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BISU1D,RW10,ND420,VI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BISU1D,RW10,BISUR,VI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBAN1B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2810,    ,+,01700,     ,05000,-,250,    ,   ,VIND,VI,P,A, , , , ;
SID:020,5,IBAN1B,RW28,ND080,VI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,IBAN1B,RW28,SKA,VI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IBAN1B,RW28,ND405,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBAN1B,RW28,ND402,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBAN1B,RW28,ND403,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBAN1B,RW28,IBANI,VA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBAN1D,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1010,    ,+,01700,     ,05000,-,250,    ,   ,VIND,VI,P,A, , , , ;
SID:020,5,IBAN1D,RW10,ND077,VI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,IBAN1D,RW10,ND437,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IBAN1D,RW10,ND469,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBAN1D,RW10,ND464,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBAN1D,RW10,ND405,VI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
