SID:010,5,BOLA1A,RW18, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1790,    ,+,02870,     ,08000, ,   ,    ,   ,SBJD,SB,P,A, , , , ;
SID:020,5,BOLA1A,RW18, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1640,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOLA1A,RW18,BOLAS,SB,P,C,EB  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:010,6,BOLA1A,KONVI,BOLAS,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000,-,200,    ,   ,SBJD,SB,P,A, , , , ;
SID:020,6,BOLA1A,KONVI,JD058,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,6,BOLA1A,KONVI,JD059,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BOLA1A,KONVI,JD061,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,BOLA1A,KONVI,JD062,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,BOLA1A,KONVI,KONVI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BOLA1A,NUXEL,BOLAS,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000,-,200,    ,   ,SBJD,SB,P,A, , , , ;
SID:020,6,BOLA1A,NUXEL,JD053,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BOLA1A,NUXEL,JD064,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BOLA1A,NUXEL,JD066,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,BOLA1A,NUXEL,JD056,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,BOLA1A,NUXEL,JD057,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,BOLA1A,NUXEL,NUXEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GEME1A,RW36, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,3590,    ,+,02900,     ,08000, ,   ,    ,   ,SBJD,SB,P,A, , , , ;
SID:020,5,GEME1A,RW36,GEMES,SB,P,C,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,04500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,GEME1A,ASETA,GEMES,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,04500,     ,08000,-,210,    ,   ,SBJD,SB,P,A, , , , ;
SID:020,6,GEME1A,ASETA,JD052,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GEME1A,ASETA,JD051,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,GEME1A,ASETA,OBLIL,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,GEME1A,ASETA,XOGOD,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,GEME1A,ASETA,UMRAR,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,GEME1A,ASETA,UBRAM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
