APPCH:010,A,D22,HCH,HCH,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D22,HCH,MINES,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D22,HCH,MINES,K7,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,2400,T010,+,05200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D22, ,MINES,K7,P,C,E  I, ,   ,IF, ,HCH,K7,D, ,      ,0604,0289,    ,    ,+,05200,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D22, ,GIGEL,K7,P,C,E  F, ,   ,CF, ,HCH,K7,D, ,      ,0604,0229,2400,0060,+,03600,     ,     , ,   ,    ,   ,HCH,K7,D, , ,0, ,S;
APPCH:030,D,D22, ,WIPUT,K7,P,C,E  M, ,   ,CF, ,HCH,K7,D, ,      ,0604,0178,2400,0051, ,01989,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D22, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D22, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0200,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D22, ,MINES,K7,P,C,E   , ,   ,CF, ,HCH,K7,D, ,      ,0604,0289,0600,0080,+,05200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D22, ,MINES,K7,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2400,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R04,CUTUK,CUTUK,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0440,0050,+,05300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04,FOMOS,FOMOS,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04,FOMOS,CUTUK,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04,ZOVBA,ZOVBA,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04,ZOVBA,CUTUK,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04, ,CUTUK,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04, ,WURTI,K7,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,0440,0071,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,K7,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,0440,0056, ,01710,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,01909,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04, ,LOCIC,K7,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04, ,LOCIC,K7,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2240,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,JOREB,JOREB,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22,JOREB,LOCIC,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,LOCIC,LOCIC,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2240,0050,+,05600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,YEGNU,YEGNU,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22,YEGNU,LOCIC,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R22, ,LOCIC,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:015,R,R22, ,USICU,K7,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,2240,0051,+,04400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R22, ,JUSTU,K7,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,2240,0029,+,03500,     ,     , ,   ,-300,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R22, ,FEDOD,K7,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,2240,0044,+,02100,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R22, ,RW22,K7,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,2240,0014, ,01670,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R22, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,01880,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R22, ,CUTUK,K7,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R22, ,CUTUK,K7,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0440,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW04 ,     ,      ,01659, ,    , ,   ;N35550124,W084414242,0000;
RWY:RW22 ,     ,      ,01630, ,    , ,   ;N35553955,W084410399,0000;
